pid,fid,gender_male,birth_year,father_edu,provcode,family_internet_2018,year,age,urban,education,marital,health,family_internet,internet_use,income,ln_income
1587,798,0,1993,12.0,25,1,2020,27,0,12.953253625738531,1,4.0,1,1,37453.0,10.53085146763333
1588,799,0,1990,9.0,9,1,2018,28,0,12.739250122784853,1,3.0,1,1,53822.0,10.893429693277005
1588,799,0,1990,9.0,9,1,2020,30,1,10.675164915497952,0,4.0,1,1,39016.0,10.571736561773118
1589,799,0,1975,12.0,12,1,2018,43,0,,1,4.0,1,1,56140.0,10.935610429878054
1589,799,0,1975,12.0,12,1,2020,45,0,12.915842996856261,0,4.0,1,1,62698.0,11.046088087585181
1590,799,1,1988,6.0,7,1,2018,30,1,9.196890891146085,1,5.0,1,1,52017.0,10.859325183621575
1590,799,1,1988,6.0,7,1,2020,32,0,7.297510697763858,1,4.0,1,0,34579.0,10.451015234205428
1591,800,1,1972,12.0,16,1,2018,46,1,13.432067742426822,1,5.0,1,1,150932.0,11.92458465754123
1591,800,1,1972,12.0,16,1,2020,48,0,13.405688525441294,1,4.0,1,1,59238.0,10.98932155177085
1592,800,1,1976,6.0,5,1,2018,42,1,7.605379393392059,1,5.0,1,1,62974.0,11.050471960931944
1592,800,1,1976,6.0,5,1,2020,44,1,9.255586689926693,1,5.0,1,0,31234.0,10.349274557078276
1593,800,0,1982,9.0,26,1,2018,36,0,12.051620777249854,0,5.0,1,1,60728.0,11.014167945585772
1593,800,0,1982,9.0,26,1,2020,38,1,14.11476008802422,1,5.0,1,1,158316.0,11.972350569193182
1594,801,1,1978,9.0,28,1,2018,40,0,13.799666405532587,1,4.0,1,1,69532.0,11.149544260670059
1594,801,1,1978,9.0,28,1,2020,42,1,11.982740125176203,0,4.0,1,1,,
1595,801,0,1963,6.0,6,1,2018,55,1,5.7865970468164285,1,2.0,1,1,27473.0,10.22094761140514
1595,801,0,1963,6.0,6,1,2020,57,0,9.119827645267542,1,3.0,1,1,,
1596,802,0,1986,13.0,7,1,2018,32,0,17.463974364041352,1,5.0,1,1,73401.0,11.203693884727905
1596,802,0,1986,13.0,7,1,2020,34,1,15.788367693496118,1,3.0,1,1,133398.0,11.801092620988468
1597,802,1,1976,9.0,4,1,2018,42,1,12.108564579054036,1,5.0,1,0,43578.0,10.682308457448977
1597,802,1,1976,9.0,4,1,2020,44,0,14.966863473233825,1,3.0,1,1,72092.0,11.18570011625237
1598,802,1,1967,6.0,4,1,2018,51,0,8.290891426256616,1,4.0,1,1,37054.0,10.52013062520608
1598,802,1,1967,6.0,4,1,2020,53,0,6.740934969813148,1,,1,0,30394.0,10.322003409222111
1599,803,0,1983,6.0,22,1,2018,35,1,13.189336202932019,1,5.0,1,1,70041.0,11.1568431423863
1599,803,0,1983,6.0,22,1,2020,37,1,8.73417935341565,0,3.0,1,1,72925.0,11.19718022495801
1600,804,1,1966,9.0,17,1,2018,52,1,11.670850831111691,1,5.0,1,0,44855.0,10.711194612138355
1600,804,1,1966,9.0,17,1,2020,54,0,8.457870390609154,1,3.0,1,0,26812.0,10.196604356603949
1601,805,1,1993,6.0,1,1,2018,25,1,7.872621083475458,0,5.0,1,1,142946.0,11.870223287173559
1601,805,1,1993,6.0,1,1,2020,27,0,9.99289757322538,1,4.0,1,1,31008.0,10.341992971043155
1602,806,1,1982,12.0,21,1,2018,36,0,16.733669322889618,0,5.0,1,1,52366.0,10.866017099745706
1602,806,1,1982,12.0,21,1,2020,38,1,13.602337747334552,1,4.0,1,1,159844.0,11.981956476099434
1603,806,1,1977,6.0,22,1,2018,41,0,10.09324613444267,1,2.0,1,0,43409.0,10.678413714150818
1603,806,1,1977,6.0,22,1,2020,43,0,9.33943817423367,1,4.0,1,1,116432.0,11.665060511407507
1604,806,1,1978,6.0,3,1,2018,40,0,6.060564499484659,1,3.0,1,1,35426.0,10.475199935602996
1604,806,1,1978,6.0,3,1,2020,42,0,6.693955112210258,1,4.0,1,0,45675.0,10.729302785057296
1605,807,0,1969,12.0,10,1,2018,49,1,,1,4.0,1,1,113894.0,11.643022563719875
1605,807,0,1969,12.0,10,1,2020,51,0,20.034254214984905,1,4.0,1,1,49135.0,10.802325576334049
1606,807,1,1990,12.0,1,1,2018,28,1,15.741507153560176,1,4.0,1,1,100481.0,11.517722773407412
1606,807,1,1990,12.0,1,1,2020,30,1,15.043281172132724,1,4.0,1,1,60618.0,11.012355003828578
1607,808,1,1988,6.0,14,1,2018,30,0,8.983799440964587,1,5.0,1,1,55518.0,10.924454257160717
1607,808,1,1988,6.0,14,1,2020,32,1,7.13246101902868,1,4.0,1,1,44464.0,10.702435985961891
1608,809,0,1966,6.0,19,1,2018,52,1,7.150068167119102,1,3.0,1,1,33900.0,10.431167825654681
1608,809,0,1966,6.0,19,1,2020,54,0,12.308904982930407,1,3.0,1,1,80674.0,11.29817053296415
1609,809,0,1991,6.0,25,0,2018,27,1,13.34827499299627,1,3.0,0,0,63319.0,11.055946922912218
1609,809,0,1991,6.0,25,0,2020,29,0,8.553039109840157,1,4.0,0,1,42325.0,10.653139693038263
1610,810,0,1973,9.0,10,1,2018,45,0,10.722312950841966,1,4.0,1,1,29119.0,10.279151380465304
1610,810,0,1973,9.0,10,1,2020,47,0,11.749121612814967,1,3.0,1,1,115468.0,11.656747984369781
1611,810,0,1986,12.0,11,1,2018,32,1,15.3261225709375,1,3.0,1,1,121080.0,11.704202753335144
1611,810,0,1986,12.0,11,1,2020,34,1,14.677108332991768,0,,1,1,91348.0,11.422428204921738
1612,811,0,1982,9.0,8,1,2018,36,0,10.995332484594076,1,5.0,1,1,28068.0,10.242384967446274
1612,811,0,1982,9.0,8,1,2020,38,0,9.549368354303365,0,3.0,1,1,75804.0,11.235912049239142
1613,811,1,1991,9.0,5,1,2018,27,0,11.384185941581462,0,4.0,1,1,58207.0,10.971755419968867
1613,811,1,1991,9.0,5,1,2020,29,1,10.018995989780747,1,4.0,1,1,26530.0,10.186023842680783
1614,811,1,1985,6.0,28,1,2018,33,1,13.709395533758885,1,4.0,1,1,86107.0,11.363347051658728
1614,811,1,1985,6.0,28,1,2020,35,0,8.456536300914637,0,4.0,1,0,77191.0,11.254034179570112
1615,812,0,1966,9.0,15,1,2018,52,0,11.486951018571338,1,5.0,1,1,133478.0,11.801693515059172
1615,812,0,1966,9.0,15,1,2020,54,0,11.046400857411715,0,4.0,1,1,24479.0,10.105563541527093
1616,813,1,1991,12.0,5,1,2018,27,0,16.60551538657363,0,3.0,1,1,166449.0,12.022447233913562
1616,813,1,1991,12.0,5,1,2020,29,0,11.824844599553467,0,3.0,1,0,45913.0,10.734497258402374
1617,813,1,1976,12.0,1,1,2018,42,0,17.73419678003893,1,4.0,1,1,96625.0,11.478593895500143
1617,813,1,1976,12.0,1,1,2020,44,0,16.25903356341757,1,4.0,1,1,112975.0,11.634923160055243
1618,814,1,1963,9.0,9,1,2018,55,0,9.027268315500876,1,3.0,1,1,72955.0,11.197597224176654
1618,814,1,1963,9.0,9,1,2020,57,1,12.943615047754356,1,3.0,1,1,52094.0,10.860800650870766
1619,815,1,1988,6.0,3,0,2018,30,0,9.02722360960035,1,5.0,0,0,38330.0,10.553978147759118
1619,815,1,1988,6.0,3,0,2020,32,1,4.443736506408239,1,4.0,0,0,28546.0,10.259255542948292
1620,815,0,1964,9.0,6,1,2018,54,0,13.117695105858253,1,4.0,1,1,37792.0,10.539850754229311
1620,815,0,1964,9.0,6,1,2020,56,0,11.503095210164528,1,4.0,1,1,77692.0,11.26050870510279
1621,815,0,1984,9.0,9,1,2018,34,0,12.25291537989486,1,5.0,1,1,72906.0,11.1969197331347
1621,815,0,1984,9.0,9,1,2020,36,0,13.971839669817925,1,3.0,1,1,62604.0,11.044579625341184
1622,816,0,1980,9.0,14,1,2018,38,0,11.93343021041633,1,4.0,1,1,40755.0,10.615345766158741
1622,816,0,1980,9.0,14,1,2020,40,0,11.037961195637676,0,4.0,1,0,48153.0,10.782144118077207
1623,816,1,1984,12.0,10,1,2018,34,0,13.425802866089164,1,4.0,1,1,29432.0,10.289832892025634
1623,816,1,1984,12.0,10,1,2020,36,1,12.285496246151736,0,3.0,1,1,138070.0,11.835518784170674
1624,817,0,1982,6.0,7,1,2018,36,1,8.322266502857687,1,4.0,1,1,35086.0,10.465543854856584
1624,817,0,1982,6.0,7,1,2020,38,0,9.321015936492117,1,3.0,1,0,,
1625,817,1,1965,6.0,22,1,2018,53,0,6.081627958386077,1,3.0,1,1,117661.0,11.67556126220502
1625,817,1,1965,6.0,22,1,2020,55,0,7.3745012989165915,1,3.0,1,1,42615.0,10.659950689160182
1626,817,1,1971,12.0,9,1,2018,47,1,15.211637172066018,1,4.0,1,1,50179.0,10.823354137826325
1626,817,1,1971,12.0,9,1,2020,49,1,12.489208016255667,1,5.0,1,1,93523.0,11.445959306783095
1627,818,0,1968,9.0,22,1,2018,50,1,15.211549500267427,1,5.0,1,1,78663.0,11.272926462248469
1627,818,0,1968,9.0,22,1,2020,52,0,10.785656963293135,1,5.0,1,1,49634.0,10.81242281485034
1628,819,0,1966,6.0,28,1,2018,52,0,11.91676532847293,1,3.0,1,1,35668.0,10.482012902039477
1628,819,0,1966,6.0,28,1,2020,54,1,8.023486469888681,1,2.0,1,1,74216.0,11.21473090975636
1629,819,0,1978,9.0,13,0,2018,40,0,9.879353763800744,0,4.0,0,0,23799.0,10.077409582775184
1629,819,0,1978,9.0,13,0,2020,42,1,13.750614522901373,1,4.0,0,1,36602.0,10.507851567254633
1630,820,0,1978,6.0,10,1,2018,40,1,5.340665547832204,1,3.0,1,0,28784.0,10.267563996490434
1630,820,0,1978,6.0,10,1,2020,42,0,6.894003998892208,1,5.0,1,1,57849.0,10.965588329530972
1631,820,0,1978,6.0,23,1,2018,40,1,8.2032724582666,1,4.0,1,1,12004.0,9.393025882575607
1631,820,0,1978,6.0,23,1,2020,42,0,6.92763052863117,1,3.0,1,0,50140.0,10.82257088191484
1632,821,1,1979,9.0,22,1,2018,39,0,11.147165418725173,1,3.0,1,1,34619.0,10.45215933095208
1632,821,1,1979,9.0,22,1,2020,41,1,11.44847430541067,1,4.0,1,1,88033.0,11.385463987422046
1633,822,1,1980,12.0,18,1,2018,38,1,16.323406175893993,0,2.0,1,1,74223.0,11.214828476744884
1633,822,1,1980,12.0,18,1,2020,40,1,14.440627915099817,0,5.0,1,1,42469.0,10.656525627139997
1634,822,0,1971,12.0,14,1,2018,47,1,12.732660112187077,1,3.0,1,1,,
1634,822,0,1971,12.0,14,1,2020,49,0,16.785946605282394,1,4.0,1,1,56343.0,10.939209999194398
1635,822,1,1964,6.0,16,1,2018,54,0,6.1761609778747495,1,5.0,1,0,18037.0,9.80020171397887
1635,822,1,1964,6.0,16,1,2020,56,1,12.855599752263487,1,4.0,1,0,57469.0,10.959000813937052
1636,823,1,1966,12.0,19,1,2018,52,1,15.067781373447094,1,4.0,1,1,63711.0,11.062105536951513
1636,823,1,1966,12.0,19,1,2020,54,0,13.594999678985888,1,4.0,1,1,,
1637,824,1,1978,9.0,13,1,2018,40,1,15.634811895294675,1,5.0,1,1,173418.0,12.063458934702298
1637,824,1,1978,9.0,13,1,2020,42,0,11.247538999668983,1,5.0,1,0,61237.0,11.022506000522887
1638,825,1,1983,9.0,9,1,2018,35,0,13.647682552066962,1,3.0,1,1,54363.0,10.903430394769936
1638,825,1,1983,9.0,9,1,2020,37,0,12.632561342986731,1,4.0,1,1,83789.0,11.336059947212972
1639,825,0,1970,9.0,6,1,2018,48,1,10.95449928057705,1,3.0,1,1,63824.0,11.063883406460985
1639,825,0,1970,9.0,6,1,2020,50,1,12.456558951270095,1,4.0,1,1,,
1640,826,1,1990,12.0,3,0,2018,28,0,12.598408777325625,1,5.0,0,0,69472.0,11.148673003365985
1640,826,1,1990,12.0,3,0,2020,30,0,14.814998325852534,1,5.0,0,0,59435.0,10.992633400324221
1641,827,0,1966,12.0,26,1,2018,52,1,14.064245685957598,1,4.0,1,1,94458.0,11.455913706810355
1641,827,0,1966,12.0,26,1,2020,54,1,14.533925793888613,1,3.0,1,1,50415.0,10.82803745569721
1642,828,0,1971,6.0,16,1,2018,47,1,8.277067406746502,1,3.0,1,0,49652.0,10.81279099409909
1642,828,0,1971,6.0,16,1,2020,49,1,6.087762620778839,0,4.0,1,0,31455.0,10.356312497509633
1643,828,0,1975,6.0,22,1,2018,43,1,6.980213796410668,1,5.0,1,1,25760.0,10.156572029193104
1643,828,0,1975,6.0,22,1,2020,45,0,9.260440532367804,0,3.0,1,0,52833.0,10.874898321327969
1644,828,1,1982,6.0,27,1,2018,36,0,11.087812829320958,1,5.0,1,1,77869.0,11.262786590898695
1644,828,1,1982,6.0,27,1,2020,38,1,7.265900351325184,1,3.0,1,1,41236.0,10.627077296817282
1645,829,1,1978,13.0,17,1,2018,40,0,15.43682015148879,1,4.0,1,1,114553.0,11.648793655466234
1645,829,1,1978,13.0,17,1,2020,42,0,17.573535675228737,1,5.0,1,1,151707.0,11.929707936763032
1646,829,1,1970,16.0,11,1,2018,48,1,18.453841427616656,1,4.0,1,1,145600.0,11.888619900140295
1646,829,1,1970,16.0,11,1,2020,50,0,16.008880211629645,1,4.0,1,1,111002.0,11.617305395400448
1647,829,0,1979,9.0,16,1,2018,39,1,11.362122101911416,1,4.0,1,1,56719.0,10.94585928836418
1647,829,0,1979,9.0,16,1,2020,41,1,11.758183246979211,1,4.0,1,1,35716.0,10.483347488469276
1648,830,1,1988,9.0,23,1,2018,30,0,12.355873784027555,0,5.0,1,1,72057.0,11.185214376470231
1648,830,1,1988,9.0,23,1,2020,32,1,12.602345954887667,1,5.0,1,1,75950.0,11.237830591264514
1649,831,0,1988,6.0,10,1,2018,30,1,8.646297428698777,1,4.0,1,1,17228.0,9.754294028829813
1649,831,0,1988,6.0,10,1,2020,32,0,7.417924136638329,1,5.0,1,1,28572.0,10.260193690550913
1650,831,1,1982,12.0,7,1,2018,36,1,16.76412881099258,1,4.0,1,1,54895.0,10.913169137347893
1650,831,1,1982,12.0,7,1,2020,38,0,17.113428946043776,1,5.0,1,1,118826.0,11.68541538057853
1651,831,0,1985,9.0,3,0,2018,33,0,9.430426106341356,1,4.0,0,0,26372.0,10.180062401944602
1651,831,0,1985,9.0,3,0,2020,35,1,15.434355748266158,1,4.0,0,1,,
1652,832,0,1989,6.0,27,1,2018,29,0,,1,4.0,1,0,,
1652,832,0,1989,6.0,27,1,2020,31,0,10.311624756906777,1,4.0,1,1,55914.0,10.931573564224362
1653,832,0,1991,6.0,8,1,2018,27,0,11.45398385974309,1,5.0,1,1,,
1653,832,0,1991,6.0,8,1,2020,29,0,9.196285910882601,1,3.0,1,1,45105.0,10.716739784776864
1654,833,0,1986,9.0,20,0,2018,32,0,12.44142557786992,0,4.0,0,1,,
1654,833,0,1986,9.0,20,0,2020,34,1,10.713931788510125,1,4.0,0,1,34442.0,10.44704337949988
1655,833,1,1980,6.0,23,1,2018,38,0,9.187390924123923,1,4.0,1,0,40133.0,10.599946454031565
1655,833,1,1980,6.0,23,1,2020,40,1,7.519280142055945,0,,1,0,32693.0,10.394921716186374
1656,834,0,1966,12.0,20,1,2018,52,1,13.429536773491169,1,4.0,1,1,46943.0,10.756694398480988
1656,834,0,1966,12.0,20,1,2020,54,1,14.015549831413392,1,3.0,1,1,66683.0,11.10770695648463
1657,834,0,1969,6.0,6,0,2018,49,0,5.823709642358652,1,4.0,0,0,31423.0,10.355284504744498
1657,834,0,1969,6.0,6,0,2020,51,0,8.627138993810659,1,5.0,0,0,13779.0,9.530921636006056
1658,835,1,1964,12.0,13,1,2018,54,1,11.31008984229177,1,4.0,1,1,98560.0,11.498419294399307
1658,835,1,1964,12.0,13,1,2020,56,1,13.172014037393275,1,3.0,1,1,85242.0,11.353249290790679
1659,836,0,1989,9.0,22,0,2018,29,0,11.583797229415564,1,4.0,0,0,,
1659,836,0,1989,9.0,22,0,2020,31,1,10.800408552656421,0,4.0,0,1,63096.0,11.05241556171616
1660,836,0,1987,6.0,9,1,2018,31,0,9.84237873070044,1,4.0,1,1,18554.0,9.828428982426482
1660,836,0,1987,6.0,9,1,2020,33,0,9.844239966898956,1,5.0,1,1,30916.0,10.339013285064603
1661,836,1,1966,9.0,2,1,2018,52,1,9.638574661038666,1,4.0,1,1,116505.0,11.665686600279749
1661,836,1,1966,9.0,2,1,2020,54,0,8.039740047302569,1,3.0,1,1,26521.0,10.185709494653894
1662,837,0,1986,9.0,3,0,2018,32,1,13.829140407303207,1,5.0,0,1,85639.0,11.35789923662138
1662,837,0,1986,9.0,3,0,2020,34,0,13.461753047248683,0,3.0,0,1,72275.0,11.188235928793294
1663,837,1,1980,6.0,26,1,2018,38,1,7.606369091262236,0,4.0,1,1,73531.0,11.205466543442869
1663,837,1,1980,6.0,26,1,2020,40,1,7.200645084705237,1,,1,0,46300.0,10.742897286940659
1664,837,0,1974,9.0,17,1,2018,44,1,13.571002429034293,1,4.0,1,1,159087.0,11.977206540353745
1664,837,0,1974,9.0,17,1,2020,46,0,12.470368353960561,1,4.0,1,0,36916.0,10.516395994071491
1665,838,1,1964,6.0,11,1,2018,54,0,5.1602066360807815,1,4.0,1,1,20356.0,9.921115341540359
1665,838,1,1964,6.0,11,1,2020,56,1,9.620780056991947,1,4.0,1,1,29650.0,10.29721818064146
1666,838,1,1987,6.0,18,1,2018,31,1,10.553454940020702,0,4.0,1,1,56731.0,10.946075065023454
1666,838,1,1987,6.0,18,1,2020,33,0,11.5953209465,0,3.0,1,1,24590.0,10.1101073458275
1667,838,0,1986,6.0,13,1,2018,32,0,8.77329822877755,0,4.0,1,1,17674.0,9.779822842757369
1667,838,0,1986,6.0,13,1,2020,34,1,9.147273771554945,1,4.0,1,1,25444.0,10.144239866489126
1668,839,1,1985,6.0,1,1,2018,33,1,9.249368449489836,1,3.0,1,1,30388.0,10.321809012595962
1668,839,1,1985,6.0,1,1,2020,35,0,9.896082647184862,1,4.0,1,1,63681.0,11.061649176945034
1669,840,1,1993,9.0,5,1,2018,25,1,11.872074426566915,0,3.0,1,1,48496.0,10.789239725999485
1669,840,1,1993,9.0,5,1,2020,27,0,14.700619058615263,0,4.0,1,1,,
1670,840,1,1964,9.0,27,1,2018,54,0,12.617536630442396,1,4.0,1,1,47841.0,10.775642240380499
1670,840,1,1964,9.0,27,1,2020,56,0,9.969378095020096,1,4.0,1,1,,
1671,840,0,1986,12.0,4,1,2018,32,0,13.994595897108693,0,4.0,1,1,33216.0,10.410776175458121
1671,840,0,1986,12.0,4,1,2020,34,1,14.359319198835236,0,5.0,1,1,88544.0,11.391256177494531
1672,841,0,1993,9.0,21,1,2018,25,1,9.755192713792265,0,5.0,1,1,17324.0,9.759841071282402
1672,841,0,1993,9.0,21,1,2020,27,0,12.403820631922116,1,3.0,1,1,43341.0,10.676865355856695
1673,842,0,1993,6.0,11,1,2018,25,0,14.291041170199403,1,4.0,1,1,29065.0,10.277272860161327
1673,842,0,1993,6.0,11,1,2020,27,0,12.85163299980017,1,4.0,1,1,17365.0,9.762209335028128
1674,842,0,1983,6.0,9,1,2018,35,0,7.570839805685367,1,4.0,1,1,26651.0,10.190598947894165
1674,842,0,1983,6.0,9,1,2020,37,0,5.780567340003366,1,3.0,1,1,22116.0,10.004049533221327
1675,843,1,1978,6.0,12,1,2018,40,0,9.136579917855586,1,3.0,1,0,91730.0,11.426605184563485
1675,843,1,1978,6.0,12,1,2020,42,1,8.417672796865974,0,4.0,1,1,40544.0,10.610145182286102
1676,843,0,1993,6.0,14,0,2018,25,1,9.1983123220161,0,4.0,0,1,27249.0,10.212777084392417
1676,843,0,1993,6.0,14,0,2020,27,1,7.590318948525051,0,4.0,1,1,86506.0,11.367967309002022
1677,844,0,1974,9.0,5,1,2018,44,1,13.031876943288932,1,4.0,1,1,81679.0,11.310548684580267
1677,844,0,1974,9.0,5,1,2020,46,1,12.442351311526632,1,4.0,1,1,36502.0,10.50511607240341
1678,844,1,1992,12.0,19,0,2018,26,1,16.91053339604894,0,5.0,0,1,91619.0,11.425398993935232
1678,844,1,1992,12.0,19,0,2020,28,0,13.26890271797177,1,4.0,0,1,92955.0,11.439874780598608
1679,844,0,1980,9.0,21,1,2018,38,0,7.673761937150611,1,5.0,1,0,20880.0,9.946536242834409
1679,844,0,1980,9.0,21,1,2020,40,1,12.030699399315772,1,5.0,1,1,215966.0,12.28287546645896
1680,845,0,1966,6.0,18,1,2018,52,1,7.706585569235186,1,3.0,1,1,31452.0,10.356202359898097
1680,845,0,1966,6.0,18,1,2020,54,1,6.491143777536048,1,4.0,1,1,74181.0,11.2142602965994
1681,846,1,1964,9.0,10,1,2018,54,0,9.524430707748797,1,4.0,1,1,,
1681,846,1,1964,9.0,10,1,2020,56,0,12.354950337772832,1,3.0,1,1,73947.0,11.211101560781843
1682,847,1,1970,12.0,28,0,2018,48,0,18.053006443208048,1,3.0,0,1,51881.0,10.8567059664424
1682,847,1,1970,12.0,28,0,2020,50,0,16.949098516281403,1,4.0,0,0,85165.0,11.352342205291263
1683,847,0,1990,9.0,17,1,2018,28,0,12.712405595911363,1,5.0,1,1,61799.0,11.03164221222069
1683,847,0,1990,9.0,17,1,2020,30,0,13.331173387393209,1,4.0,1,1,68659.0,11.136903956650219
1684,847,1,1977,6.0,16,1,2018,41,1,9.171368771123884,1,4.0,1,0,121678.0,11.709129824191459
1684,847,1,1977,6.0,16,1,2020,43,1,7.035270841950801,1,4.0,1,1,43736.0,10.685922489848629
1685,848,0,1990,12.0,6,1,2018,28,0,13.748465430364423,0,5.0,1,1,51229.0,10.844063054851784
1685,848,0,1990,12.0,6,1,2020,30,0,15.695951620970938,0,5.0,1,1,32977.0,10.403559457507193
1686,848,1,1979,12.0,7,1,2018,39,1,15.680812564567056,1,4.0,1,1,107572.0,11.58591279955996
1686,848,1,1979,12.0,7,1,2020,41,0,16.74019408990908,1,3.0,1,1,177507.0,12.086765290971249
1687,848,0,1964,6.0,9,1,2018,54,1,8.128204821548358,1,5.0,1,1,45430.0,10.723921807470354
1687,848,0,1964,6.0,9,1,2020,56,0,11.155202373629038,1,4.0,1,1,17528.0,9.771533105832992
1688,849,0,1975,12.0,13,0,2018,43,0,,1,,0,1,36915.0,10.516376425239832
1688,849,0,1975,12.0,13,0,2020,45,0,14.630829328838775,1,4.0,0,1,80229.0,11.29263620369102
1689,850,0,1974,6.0,16,0,2018,44,0,8.101595714186598,1,3.0,0,0,28264.0,10.249346450202273
1689,850,0,1974,6.0,16,0,2020,46,0,6.077031795889708,1,5.0,1,0,44553.0,10.704441635189633
1690,850,0,1984,9.0,14,0,2018,34,1,13.25984963944102,0,3.0,0,1,39472.0,10.583349323234488
1690,850,0,1984,9.0,14,0,2020,36,0,10.40587398117647,0,4.0,0,1,,
1691,850,0,1986,6.0,5,0,2018,32,1,7.971760606169619,0,5.0,0,1,58986.0,10.985053844754692
1691,850,0,1986,6.0,5,0,2020,34,1,8.603827982225651,1,4.0,0,1,23368.0,10.059135934803638
1692,851,0,1964,9.0,20,1,2018,54,0,12.979071911069804,1,4.0,1,1,34985.0,10.462672502390621
1692,851,0,1964,9.0,20,1,2020,56,0,12.948570119749913,1,4.0,1,1,56232.0,10.937243453309886
1693,852,1,1982,9.0,16,1,2018,36,1,13.264070235196463,1,5.0,1,1,98909.0,11.501956033439207
1693,852,1,1982,9.0,16,1,2020,38,1,12.251531073174018,1,5.0,1,1,70254.0,11.159866330372013
1694,852,0,1992,6.0,15,1,2018,26,0,9.698988825498343,1,4.0,1,1,,
1694,852,0,1992,6.0,15,1,2020,28,0,7.324849032872792,0,4.0,1,0,,
1695,853,1,1973,9.0,8,1,2018,45,0,14.274212750273373,1,4.0,1,1,56893.0,10.948922346981888
1695,853,1,1973,9.0,8,1,2020,47,1,10.443730334641735,1,4.0,1,1,44960.0,10.713522016824252
1696,854,1,1991,9.0,20,1,2018,27,0,14.084953185014692,1,4.0,1,1,81953.0,11.313897418276282
1696,854,1,1991,9.0,20,1,2020,29,1,11.232997579153869,0,4.0,1,1,20794.0,9.94243478638601
1697,854,1,1991,6.0,22,0,2018,27,1,8.868171332304966,1,4.0,0,0,28666.0,10.263484092595707
1697,854,1,1991,6.0,22,0,2020,29,1,9.466961218508578,0,4.0,0,0,65069.0,11.08319830868651
1698,854,0,1968,9.0,17,1,2018,50,1,11.712734319655773,1,5.0,1,1,32766.0,10.397158856291327
1698,854,0,1968,9.0,17,1,2020,52,0,13.836677772732134,1,3.0,1,1,35177.0,10.468152539342094
1699,855,1,1990,12.0,15,1,2018,28,1,12.921758958533596,1,3.0,1,1,67570.0,11.120921372261504
1699,855,1,1990,12.0,15,1,2020,30,1,14.082819830134572,0,5.0,1,0,80959.0,11.301702320807339
1700,856,1,1986,12.0,8,1,2018,32,0,18.21296842424917,1,4.0,1,1,86118.0,11.363471482870638
1700,856,1,1986,12.0,8,1,2020,34,0,12.65860655442505,1,4.0,1,1,72981.0,11.197949869705077
1701,856,0,1965,6.0,23,1,2018,53,0,7.685586861661803,1,5.0,1,1,,
1701,856,0,1965,6.0,23,1,2020,55,0,7.075320020075196,1,3.0,1,1,36754.0,10.512002934172928
1702,857,0,1990,6.0,2,1,2018,28,0,9.838864494771778,1,4.0,1,1,117764.0,11.676437854461104
1702,857,0,1990,6.0,2,1,2020,30,0,10.919565961884,1,4.0,1,1,37351.0,10.52810171721017
1703,857,0,1968,9.0,20,1,2018,50,1,13.529546157051438,1,5.0,1,1,65665.0,11.092321615224414
1703,857,0,1968,9.0,20,1,2020,52,1,11.900250890989605,1,4.0,1,1,50355.0,10.826848526702706
1704,857,1,1976,9.0,11,1,2018,42,1,10.319452590688327,1,3.0,1,1,,
1704,857,1,1976,9.0,11,1,2020,44,1,11.7111569373786,0,5.0,1,1,74930.0,11.22431088541005
1705,858,1,1988,6.0,1,0,2018,30,0,12.849025994814745,0,3.0,0,1,61356.0,11.024453332680913
1705,858,1,1988,6.0,1,0,2020,32,0,11.980844326703812,0,4.0,1,1,15875.0,9.672507205441724
1706,859,1,1966,9.0,25,1,2018,52,0,10.969201281789793,1,4.0,1,0,56175.0,10.936226075317036
1706,859,1,1966,9.0,25,1,2020,54,0,12.756881772719526,1,3.0,1,0,109341.0,11.602228419494846
1707,860,1,1991,6.0,3,1,2018,27,1,8.237612714004511,1,4.0,1,1,29116.0,10.279034451717084
1707,860,1,1991,6.0,3,1,2020,29,1,10.809697898090949,0,4.0,1,1,55937.0,10.931972940875905
1708,861,0,1978,9.0,11,1,2018,40,0,11.994891135076216,1,3.0,1,0,30461.0,10.324218457776986
1708,861,0,1978,9.0,11,1,2020,42,1,11.374386486442068,1,4.0,1,1,84708.0,11.346961654762946
1709,861,0,1979,9.0,14,1,2018,39,1,10.933376340144443,1,5.0,1,1,38553.0,10.559789561548472
1709,861,0,1979,9.0,14,1,2020,41,1,,1,4.0,1,1,53085.0,10.879641051701535
1710,862,1,1964,6.0,2,1,2018,54,1,9.502993751208834,1,3.0,1,1,97452.0,11.487110283161215
1710,862,1,1964,6.0,2,1,2020,56,0,6.283018503515164,1,2.0,1,0,,
1711,862,1,1964,6.0,8,1,2018,54,1,9.523488346396281,1,3.0,1,1,34976.0,10.462404827075902
1711,862,1,1964,6.0,8,1,2020,56,0,6.769454679150126,1,4.0,1,1,37139.0,10.522426614258759
1712,863,1,1965,12.0,20,1,2018,53,0,15.990591230000087,1,4.0,1,1,100859.0,11.521478016515399
1712,863,1,1965,12.0,20,1,2020,55,1,14.532952345591962,1,4.0,1,1,27748.0,10.23091731594828
1713,864,0,1992,9.0,11,1,2018,26,0,18.13870817374283,0,3.0,1,1,27199.0,10.210927016005703
1713,864,0,1992,9.0,11,1,2020,28,0,11.201934249185854,0,4.0,1,1,49328.0,10.806239054871758
