item,firm,tier,month,t,cap,lnctx,lnlat,mm,cache,reason,hike,rho,p_out,p_in,io_ratio,q_tok,q_out,q_in,exp_yuan,p_blend,cap_z,lnlat_z,eta,p_out_adj
reasoning_1,S06,推理增强档,2023-05,4,0.6766810568517917,6.557872471687278,3.9205596062818735,0.0,0.0,1.0,0.0,1.0,74.22784467142296,20.38257674103593,0.27459475391292126,0.01750047862324659,0.0027275857136196896,0.0147728929096269,503572.43209613056,28.77478056098506,-0.3409183036056835,1.9081058403680178,8.378818176110181,8.858987402670051
reasoning_1,S06,推理增强档,2023-06,5,0.6925306435191773,6.652338811477095,3.8730137750407545,0.0,0.0,1.0,0.0,1.0,66.61404902442246,16.959282319966576,0.2545901738197727,0.020372264681110436,0.0031304545939900078,0.01724181008712043,500940.9807675017,24.589361497545436,-0.2417399176666897,1.8571581596893567,9.190402331877559,7.24821902446718
reasoning_1,S06,推理增强档,2023-07,6,0.7074199522747135,6.736871006436568,3.828988185859782,0.0,0.0,1.0,0.0,1.0,61.65239723266131,16.570513646742373,0.26877322521960084,0.025738287041600208,0.003902723656625715,0.021835563384974496,602438.770222621,23.406327283898612,-0.14857044636684266,1.809982590333819,10.012901099625644,6.157296134180965
reasoning_1,S06,推理增强档,2023-08,7,0.7214071634159275,6.812513738022923,3.7882222038139055,0.0,0.0,1.0,0.0,1.0,53.90691534210563,12.796839460921914,0.23738771509573942,0.031530209972213126,0.004721581149689127,0.026808628822523998,597591.5945264571,18.952984932644007,-0.061045827972340636,1.7662998492478,10.841444938614858,4.972299877675989
reasoning_1,S06,推理增强档,2023-09,8,0.7345469322743139,6.880201828277628,3.750474491106792,0.0,0.0,1.0,0.0,1.0,47.1801887846465,11.58814232976103,0.24561458163414715,0.03687044625311956,0.005456803651344967,0.031413642601774594,621478.7879968125,16.855743587432983,0.02117594186521836,1.7258513311937367,11.671464205533422,4.042353894404992
reasoning_1,S06,推理增强档,2023-10,9,0.7468906027822318,6.940771792717619,3.7155215783322335,0.0,0.0,1.0,0.0,1.0,41.2672449012469,9.579514746415947,0.23213361515506697,0.04629034924950777,0.006775688954443122,0.039514660295064646,658145.2864538664,14.217764547560954,0.09841614649826462,1.6883975777869134,12.498737453152888,3.3017130774946364
reasoning_1,S06,推理增强档,2023-11,10,0.7584864081004354,6.994972178316571,3.6831565415178122,0.0,0.0,1.0,0.0,1.0,36.5338022190551,7.83608983756729,0.21448875730432967,0.054389069967528306,0.007878804183675973,0.04651026578385233,652301.2948204807,11.993242304196812,0.17097660370493428,1.6537168598831278,13.31942339598995,2.7428966805015182
reasoning_1,S06,推理增强档,2023-12,11,0.7693796590901979,7.043472814337013,3.653187777118833,0.0,0.0,1.0,0.0,1.0,33.2588017607134,7.713408214913344,0.23192080912622426,0.06754012223623107,0.00968856524336675,0.05785155699286432,768462.7457291599,11.37787022418102,0.2391408450485982,1.6216038649248488,14.130078600990473,2.3537591474106923
reasoning_1,S06,推理增强档,2024-01,12,0.7796129213664865,7.0868730903386075,3.625437867710376,0.0,0.0,1.0,0.0,1.0,30.979633959239926,7.452289933240504,0.24055448631334775,0.08192175711503871,0.011643710976714107,0.0702780461383246,884450.2797502351,10.796280632851234,0.3031752237836061,1.5918684814748452,14.927663085148822,2.0753170662098364
reasoning_1,S06,推理增强档,2024-02,13,0.7892261816240285,7.125709363665429,3.5997425316622946,0.0,1.0,1.0,0.0,1.0,24.917377517304345,5.227277620391571,0.20978442120409296,0.10547237250744773,0.014861229286318285,0.09061114322112944,843952.4616163174,8.001644805673859,0.3633299556364183,1.564334673741637,14.15204594661547,1.760690829530797
reasoning_1,S06,推理增强档,2024-03,14,0.7982570038861889,7.160461587956818,3.575949650579137,0.0,1.0,1.0,0.0,1.0,23.39333083566948,6.043843583627622,0.258357547545651,0.15484287271399802,0.02163941329808041,0.1332034594159176,1311278.8278796766,8.46844807834113,0.4198400965289914,1.5388394394338656,14.84021727992838,1.5763469223128772
reasoning_1,S06,推理增强档,2024-04,15,0.8067406762872092,7.191559244599505,3.5539183687473677,0.0,1.0,1.0,0.0,1.0,22.27655134701556,5.281968695339386,0.23710890492244094,0.20872902972322133,0.028945160540025324,0.179783869183196,1594411.1239701153,7.638664952758775,0.4729264610649049,1.5152318447740032,15.510505933961799,1.4362233857400377
reasoning_1,S06,推理增强档,2024-05,16,0.814710348961358,7.219386650424174,3.5335182592585492,1.0,1.0,1.0,0.0,1.0,23.14036234811747,5.451963197908599,0.2356040547633054,0.2994982708252427,0.0412300784708142,0.2582681923544285,2362147.635362681,7.887015937868283,0.5227964853672205,1.4933721309586057,18.20675542004965,1.2709767234328218
reasoning_1,S06,推理增强档,2024-06,17,0.8221971635778008,7.244287707241038,3.5146285518718625,1.0,1.0,1.0,0.0,1.0,21.79569444158393,4.737987854251534,0.21738182588997684,0.39891127558587763,0.0545379760122346,0.34437329957364304,2820329.571333545,7.070067315573746,0.5696450376396407,1.473130886775289,18.917217031702627,1.1521617796665002
reasoning_1,S06,推理增强档,2024-07,18,0.8292303750273501,7.2665701519109955,3.4971374180448476,1.0,1.0,1.0,0.0,1.0,20.49094618617145,4.484111755775786,0.21883380664978472,0.5725682684667643,0.07777107152056753,0.4947971969461968,3812328.768920188,6.658295576052309,0.6136551796182523,1.4543882824782415,19.603796252502562,1.0452539866382071
reasoning_1,S06,推理增强档,2024-08,19,0.835837465736586,7.2865093594764145,3.480941308899708,1.0,1.0,1.0,0.0,1.0,19.687491939776223,4.8015769861562445,0.24388972454410165,0.7887616039867361,0.10647798244836641,0.6822836215383697,5372321.756425821,6.811084273463395,0.6549988818892359,1.437033360386782,20.26582439927253,0.9714626729166237
reasoning_1,S06,推理增强档,2024-09,20,0.8420442530560358,7.304351746352074,3.465944342205866,1.0,1.0,1.0,0.0,1.0,18.195767211843002,4.087919574645086,0.22466321573868006,1.0567416740644187,0.14182470828461888,0.9149169657797998,6320716.350420598,5.981325905422074,0.6938376958676693,1.4209633780072202,20.902874305487096,0.8704911557099366
reasoning_1,S06,推理增强档,2024-10,21,0.8478749901420318,7.320317815634227,3.452057734749673,1.0,1.0,1.0,0.0,1.0,18.035410418797614,3.7943939924368504,0.2103857857585597,1.502305012116527,0.20051517339998987,1.3017898387165372,8555876.990906553,5.695166375603434,0.7303233850631912,1.4060831997892786,21.514732810226157,0.8382818684239115
reasoning_1,S06,推理增强档,2024-11,22,0.8533524607264477,7.334604882162879,3.439199276730854,1.0,1.0,1.0,0.0,1.0,17.427777364325973,3.1735276797940775,0.18209595024378572,1.9879998418955334,0.2639614275442019,1.7240384143513316,10071544.620982254,5.066169729359315,0.7645985180992181,1.3923047339162034,22.101374391991516,0.7885381721166159
reasoning_1,S06,推理增强档,2024-12,23,0.8584980681446244,7.3473895110146605,3.4272928450740716,1.0,1.0,1.0,0.0,1.0,16.688211029251086,3.6254780969715923,0.21724785782112035,2.8345567398210445,0.3745119223616722,2.4600448174593725,15168772.596609518,5.3513737733707085,0.796797025802931,1.3795464107943343,22.662936273335433,0.7363657924982104
reasoning_1,S06,推理增强档,2025-01,24,0.8633319189693694,7.358829699562113,3.4162679527743767,1.0,1.0,1.0,0.0,1.0,16.792695059011844,3.496358508598981,0.20820711007448747,3.8552891411319483,0.5070002072145513,3.348288933917397,20220718.377959676,5.244929144801494,0.8270447245428989,1.3677327001547415,23.199695211619566,0.7238325721883287
reasoning_1,S06,推理增强档,2025-02,25,0.8678729015778267,7.369066830066144,3.406059331608635,1.0,1.0,1.0,0.0,1.0,15.81609837265967,3.52036103488404,0.22258087626525355,4.7887943406094085,0.6269830320540051,4.161811308555404,24567503.678132776,5.130206463409406,0.8554598078592717,1.3567936639081355,23.712046101200354,0.667006900423453
reasoning_1,S06,推理增强档,2025-03,26,0.8721387599582203,7.37822741693251,3.396606545742555,1.0,1.0,1.0,0.0,1.0,15.439724024619313,3.2529843080668828,0.2106892780518523,7.241390278364257,0.9441294597399896,6.297260818624268,35061988.92868753,4.841886375527271,0.882153308307606,1.3466645421059211,24.2004824406764,0.6379924062450953
reasoning_1,S06,推理增强档,2025-04,27,0.8761461630448745,7.386424670225628,3.387853633945824,1.0,1.0,1.0,0.0,1.0,14.587398556312083,3.0470525394701755,0.20888251786002596,9.623764746686854,1.2497708710107265,8.373993875676128,43746905.103889406,4.545716385986059,0.9072295313209888,1.337285369556243,24.66557866315585,0.5914071084860448
reasoning_1,S06,推理增强档,2025-05,28,0.8799107698524363,7.393759894762195,3.3797487782972624,1.0,1.0,1.0,0.0,1.0,14.477144808267404,3.288007647713711,0.22711713471540618,13.625785450092186,1.762841111063224,11.862944339028962,64526357.749958605,4.735606471003258,0.930786462785784,1.3286006208253711,25.107974285453906,0.5765954928771222
reasoning_1,S06,推理增强档,2025-06,29,0.8834472906638164,7.4003237420751775,3.3722439974186798,1.0,1.0,1.0,0.0,1.0,13.941388027205456,3.1359065797258836,0.22493503326974498,18.22758073404304,2.34980726057549,15.877773473467553,82550789.11567159,4.528894444093409,0.9529161519236142,1.320558881522795,25.528359801495593,0.5461137392144046
reasoning_1,S06,推理增强档,2025-07,30,0.8867695445109387,7.4061973307204,3.365294862421373,1.0,1.0,1.0,0.0,1.0,12.876970626455588,2.6651349429431996,0.20696909391621277,22.795871557371225,2.928812854422799,19.867058702948423,90662629.45951957,3.9771512675593703,0.9737050709756938,1.3131125439240214,25.92746422394751,0.49665368411007077
reasoning_1,S06,推理增强档,2025-08,31,0.8898905131729077,7.411453248770941,3.358860233883636,1.0,1.0,1.0,0.0,1.0,12.835233135632269,2.7109329960263184,0.2112102653204185,27.605219230435765,3.535371077351531,24.069848153084234,110629057.56631751,4.007541350888636,0.9932344530949894,1.3062175251291264,26.30604416443685,0.4879195463749819
reasoning_1,S06,推理增强档,2025-09,32,0.8928223919025927,7.416156450888518,3.3529020183021703,1.0,1.0,1.0,0.0,1.0,12.039283278137777,2.1868190030138432,0.1816402980553588,31.856949716343756,4.067507600160361,27.789442116183395,109740356.33713202,3.444785433453828,1.0115806097665307,1.2998330060885461,26.664874335067438,0.45150346957775483
reasoning_1,S06,推理增强档,2025-10,33,0.895576637079844,7.420365061058251,3.347384942575573,1.0,1.0,1.0,0.0,1.0,12.598519389745057,2.6264322321236326,0.2084714997749256,39.44430171707533,5.02177098464501,34.42253073243032,153675323.3478306,3.8960082105168814,1.0288152289962007,1.2939211899511183,27.00473935097299,0.4665299385417371
reasoning_1,S06,推理增强档,2025-11,34,0.8981640109775447,7.424131090907273,3.3422763451848216,1.0,1.0,1.0,0.0,1.0,12.713454400206164,3.110262142098673,0.24464335531405504,45.71209116771917,5.803854879135921,39.908236288583254,197912120.83761752,4.329535485731148,1.0450056554331675,1.2884470783037705,27.326426714233566,0.46524393888587284
reasoning_1,S06,推理增强档,2025-12,35,0.9005946238154274,7.427501082484474,3.337545982834532,1.0,1.0,1.0,0.0,1.0,12.635753222311155,2.52048110284016,0.19947216905041368,57.58438331983704,7.292289529896667,50.29209378994037,218903842.94522738,3.8014445987792316,1.0602151535205753,1.2833782639781837,27.630720862693483,0.45730812761283146
reasoning_1,S06,推理增强档,2026-01,36,0.9028779732659766,7.430516683445087,3.3331658514102886,1.0,1.0,1.0,0.0,1.0,11.754822786594735,2.6557936338967014,0.2259322562417005,63.79434690460969,8.058843818140328,55.73550308646936,242752275.22615933,3.805231764330805,1.074503154702723,1.2786847391978255,27.918398172296502,0.42104216416896995
reasoning_1,S06,推理增强档,2026-02,37,0.9050229815667904,7.433215161748467,3.329110020192102,1.0,1.0,1.0,0.0,1.0,11.744271336988906,2.0181355964782117,0.17184000084552187,63.5394350574704,8.00792147023261,55.53151358723779,206117326.88842896,3.243927597121365,1.0879254896547264,1.2743387179295713,28.190222807893907,0.4166079642939268
reasoning_1,S06,推理增强档,2026-03,38,0.9070380303844184,7.435629866229901,3.325354478342518,1.0,1.0,1.0,0.0,1.0,11.308467148451516,2.0428555106835145,0.18064831279659732,78.08189576517617,9.81893463132123,68.26296113385494,250488466.03895918,3.2080223409569775,1.1005346064420976,1.2703144713882157,28.446943324597466,0.39752837482097153
reasoning_1,S06,推理增强档,2026-04,39,0.9089309935659048,7.4377906387383765,3.3218769927605907,1.0,1.0,1.0,0.0,1.0,11.363798728834407,2.4290694672001365,0.21375505895195382,82.5477313064449,10.358709131555035,72.18902217488986,293066435.293589,3.550266381102928,1.112379775462693,1.2665881757200592,28.689289929270632,0.3960989887463314
reasoning_1,S06,推理增强档,2026-05,40,0.9107092679060181,7.439724182933652,3.3186569764601868,1.0,1.0,1.0,0.0,1.0,11.35285044161495,1.9523451378021284,0.1719695989868432,92.42579963430445,11.575147204575499,80.85065242972895,289259293.2125341,3.1296379837342907,1.1235072819718745,1.2631377709638336,28.917972319394902,0.3925880527245938
reasoning_1,S06,推理增强档,2026-06,41,0.9123798020503867,7.441454394300383,3.3156753666934184,1.0,1.0,1.0,0.0,1.0,11.536961834605195,2.394907615553752,0.207585640820117,97.51485462078847,12.189356827598559,85.32549779318991,344974828.97421426,3.537664392935183,1.1339606069431423,1.2599428304540057,29.133678024096703,0.39600086968294496
reasoning_1,S06,推理增强档,2026-07,42,0.9123798020503867,7.441454394300383,3.3156753666934184,1.0,1.0,1.0,0.2,1.0,14.102658486695942,3.077974203651653,0.21825489190958774,109.18705295698932,13.648381619623665,95.53867133736566,486544030.7052157,4.45605973903219,1.1339606069431423,1.2599428304540057,29.133678024096703,0.4840672185307848
reasoning_1,S06,推理增强档,2026-08,43,0.9123798020503867,7.441454394300383,3.3156753666934184,1.0,1.0,1.0,0.42,1.0,17.796878293636613,3.467408229312893,0.19483238420260968,118.73615760771825,14.842019700964782,103.89413790675347,624385007.0050727,5.258591987353358,1.1339606069431423,1.2599428304540057,29.133678024096703,0.6108696018029948
reasoning_2,S07,推理增强档,2023-01,0,0.674520158910706,4.195811413276739,4.900154237869561,0.0,0.0,1.0,0.0,0.0,101.24195742971322,30.119692536964866,0.2975020762303547,0.004246478355878527,0.0007077463926464211,0.003538731963232106,178239.14885862317,41.973403352422935,-0.3544400675780383,2.9577893390445174,4.08035910047034,24.812021426752153
reasoning_2,S07,推理增强档,2023-02,1,0.6948714310356242,4.343143336545843,4.835478481574526,0.0,0.0,1.0,0.0,0.0,91.49063664049538,26.283546960375208,0.2872812773579678,0.00467935843764364,0.0007656076670849311,0.0039137507705587085,172913.18504762926,36.95232740809277,-0.22709249924630454,2.8884861069133967,4.626897103601557,19.773648428291057
reasoning_2,S07,推理增强档,2023-03,2,0.7139896819146442,4.4749817341089155,4.775591248513567,0.0,0.0,1.0,0.0,0.0,79.75606547538082,20.78232778771448,0.26057363366463443,0.006373613358498521,0.0010249526056352253,0.005348660752863296,192903.80811549394,30.26600411182421,-0.10746053003794157,2.824314011335865,5.197689610684706,15.34452255698938
reasoning_2,S07,推理增强档,2023-04,3,0.7319496165285407,4.592955915714157,4.720138001591538,0.0,0.0,1.0,0.0,0.0,66.98575918164057,18.012116646731023,0.2688947153362677,0.007462295882410952,0.0011807903641830842,0.006281505518227868,192239.34909057472,25.76142143381015,0.004923304566493972,2.7648931484961556,5.788758436316451,11.571697095079594
reasoning_2,S07,推理增强档,2023-05,4,0.748821413712111,4.698523851783525,4.668790453257397,0.0,0.0,1.0,0.0,0.0,56.10562751960178,14.582863442669675,0.2599180169150558,0.009202228480277382,0.0014342388843541485,0.007767989595923234,193748.40412113036,21.05450919159206,0.11049814684296931,2.7098717422472416,6.396062849790194,8.771900595292333
reasoning_2,S07,推理增强档,2023-06,5,0.7646710003794965,4.792990191573342,4.621244622016278,0.0,0.0,1.0,0.0,0.0,48.734822361484454,12.483709373832147,0.2561558402990739,0.01073466740384511,0.00164951660580379,0.00908515079804132,193805.2809463535,18.05414864338818,0.20967653278196308,2.6589240615685803,7.0155945258662475,6.946641825122717
reasoning_2,S07,推理增强档,2023-07,6,0.7795603091350328,4.8775223865328154,4.577219032835306,0.0,0.0,1.0,0.0,0.0,42.2537782657303,10.404603609205532,0.24624078688944442,0.013258041810409432,0.002010330886837478,0.011247710923571954,201972.04920387696,15.23392761103683,0.3028460040818101,2.611748492213043,7.643457990834533,5.528097140901132
reasoning_2,S07,推理增强档,2023-08,7,0.7935475202762468,4.95316511811917,4.536453050789429,0.0,0.0,1.0,0.0,0.0,38.80264556001086,9.312792303448155,0.24000405562670477,0.016180867358218585,0.002423050096130472,0.013757817262088114,222144.44876492128,13.728834421974893,0.39037062247631216,2.568065751127024,8.275936027306457,4.688611104771895
reasoning_2,S07,推理增强档,2023-09,8,0.8066872891346332,5.020853208373875,4.498705338082316,0.0,0.0,1.0,0.0,0.0,34.76593692007704,8.174917351978157,0.23514158041451233,0.01894178464837517,0.0028033726232293264,0.01613841202514584,229392.06028039934,12.110372097387172,0.4725923923138712,2.5276172330729607,8.909540347887683,3.902102191873402
reasoning_2,S07,推理增强档,2023-10,9,0.8190309596425511,5.081423172813866,4.463752425307757,0.0,0.0,1.0,0.0,0.0,30.223359926888815,7.380915170115885,0.24421226455200656,0.02353942543287971,0.003445552420436676,0.020093873012443034,252447.34309374355,10.724447961296745,0.5498325969469174,2.490163479666137,9.541048464487082,3.167718939840182
reasoning_2,S07,推理增强档,2023-11,10,0.8306267649607547,5.135623558412818,4.431387388493336,0.0,0.0,1.0,0.0,0.0,27.27399693852935,6.687237599048003,0.2451872974144503,0.027342512086091418,0.003960838064425869,0.02338167402166555,264386.69488952745,9.66943688484335,0.622393054153587,2.4554827617623514,10.167528089655656,2.6824609381977167
reasoning_2,S07,推理增强档,2023-12,11,0.8415200159505172,5.18412419443326,4.401418624094357,0.0,0.0,1.0,0.0,0.0,25.273171475596723,6.174423340148733,0.24430742085973003,0.03431781053028382,0.0049228567453464414,0.02939495378493738,305913.09140724933,8.914120297310218,0.690557295497251,2.4233697668040732,10.786350640964441,2.3430697106780656
reasoning_2,S07,推理增强档,2024-01,12,0.8517532782268058,5.2275244704348545,4.3736687146859,0.0,0.0,1.0,0.0,0.0,23.136491196373214,5.899855234491004,0.25500216019859756,0.04122154039830661,0.005858903901912479,0.03536263649639413,344188.9145856483,8.34973441700368,0.7545916742322589,2.3936343833540694,11.395195514008643,2.0303724642486785
reasoning_2,S07,推理增强档,2024-02,13,0.8613665384843477,5.266360743761676,4.3479733786378185,0.0,0.0,1.0,0.0,0.0,20.79362257385895,4.687133189450538,0.22541205472023165,0.05381488563546327,0.007582605145144932,0.04623228049031834,374366.6858249024,6.956563809515928,0.8147464060850711,2.3661005756208606,11.992046778246289,1.7339510892818415
reasoning_2,S07,推理增强档,2024-03,14,0.8703973607465082,5.301112968053065,4.324180497554661,0.0,0.0,1.0,0.0,0.0,19.31807957353068,4.93384001714627,0.2554001291053039,0.07953769132580894,0.011115454946081807,0.06842223637972714,552313.6110573426,6.944048813221261,0.8712565469776442,2.3406053413130894,12.575183863277465,1.5362065305417982
reasoning_2,S07,推理增强档,2024-04,15,0.8788810331475285,5.332210624695752,4.302149215722892,0.0,1.0,1.0,0.0,0.0,16.7797601937526,3.8291722343649917,0.22820184496979043,0.1068101991239003,0.014811731578750391,0.09199846754514991,600815.281473681,5.625074069721868,0.9243429115135576,2.3169977466532274,11.840115001960733,1.4171957105968869
reasoning_2,S07,推理增强档,2024-05,16,0.8868507058216772,5.360038030520421,4.281749106234074,0.0,1.0,1.0,0.0,0.0,16.04858969965481,3.985206809794362,0.24832130949675163,0.1532260758088335,0.021093688160421488,0.132132387648412,865098.837589911,5.645898278235733,0.9742129358158732,2.29513803283783,12.337077908820728,1.3008420485194825
reasoning_2,S07,推理增强档,2024-06,17,0.8943375204381201,5.384939087337285,4.262859398847387,0.0,1.0,1.0,0.0,0.0,14.9367946571809,3.6293535415196994,0.24298074820054372,0.2075138281782737,0.028370680088628523,0.1791431480896452,1073940.8417265571,5.175273624675951,1.0210614880882936,2.2748967886545133,12.818493737834226,1.1652534972259991
reasoning_2,S07,推理增强档,2024-07,18,0.9013707318876694,5.4072215320072425,4.245368265020372,1.0,1.0,1.0,0.0,0.0,15.617679933310951,3.7671916574826727,0.24121327070147142,0.293937492770744,0.03992507973601889,0.2540124130347251,1580450.5599105211,5.376825341376885,1.065071630066905,2.2561541843574657,14.964773108813079,1.0436295839402578
reasoning_2,S07,推理增强档,2024-08,19,0.9079778225969053,5.4271607395726615,4.229172155875232,1.0,1.0,1.0,0.0,0.0,15.153742080856736,2.989917094710751,0.19730552880979957,0.40488843089938675,0.05465745672830252,0.35023097417108423,1875426.5788276084,4.631958919304476,1.1064153323378887,2.2387992622660056,15.470139563373932,0.9795478585554407
reasoning_2,S07,推理增强档,2024-09,20,0.9141846099163551,5.445003126448321,4.21417518918139,1.0,1.0,1.0,0.0,0.0,14.191750894184757,3.2463074965674483,0.22874608783456468,0.5412754239415652,0.07264427152464724,0.468631152416918,2552270.228583396,4.715289325345267,1.145254146316322,2.222729279886444,15.956438603758757,0.8894059161072256
reasoning_2,S07,推理增强档,2024-10,21,0.9200153470023511,5.460969195730474,4.200288581725197,1.0,1.0,1.0,0.0,0.0,13.408190355120174,3.0803106831157554,0.2297335137354669,0.7720840747502741,0.10305135833222773,0.6690327164180464,3442560.852608671,4.458790130753761,1.181739835511844,2.207849101668503,16.423507511238796,0.8164023638644057
reasoning_2,S07,推理增强档,2024-11,22,0.9254928175867669,5.475256262259126,4.1874301237063785,1.0,1.0,1.0,0.0,0.0,12.900911195675041,3.133531785127021,0.24289228393243414,1.0315087611267988,0.13696103962048947,0.8945477215063093,4570015.92806424,4.430418916725486,1.216014968547871,2.194070635795428,16.87132680369819,0.7646648865130848
reasoning_2,S07,推理增强档,2024-12,23,0.9306384250049436,5.4880408911109075,4.1755236920495955,1.0,1.0,1.0,0.0,0.0,11.870717576622347,2.5628641005121118,0.21589799302102008,1.4564772824288437,0.19243506374579317,1.2640422186830504,5523910.717360099,3.7926514776449802,1.2482134762515837,2.1813123126735583,17.300001231478827,0.6861685972034826
reasoning_2,S07,推理增强档,2025-01,24,0.9354722758296887,5.49948107965836,4.164498799749901,1.0,1.0,1.0,0.0,0.0,11.183752759556242,2.341573234818866,0.2093727646847387,2.018278257324965,0.2654191312820548,1.75285912604291,7072829.9558647685,3.504387925795291,1.2784611749915518,2.1694986020339657,17.709742060351413,0.6315028599199329
reasoning_2,S07,推理增强档,2025-02,25,0.940013258438146,5.509718210162391,4.1542901785841595,1.0,1.0,1.0,0.0,0.0,11.240033429517055,2.3174064957524187,0.2061743419433931,2.5173134231210703,0.32958458651574574,2.1877288366053245,8774398.7871846,3.485620307186752,1.3068762583079245,2.1585595657873595,18.100850737258625,0.6209671353391514
reasoning_2,S07,推理增强档,2025-03,26,0.9442791168185396,5.518878797028757,4.144837392718079,1.0,1.0,1.0,0.0,0.0,10.999311420446219,2.403458523270106,0.21850990770225895,3.8252837508292585,0.49873890816424793,3.326544842665011,13480997.123535324,3.5241822572280723,1.3335697587562587,2.1484304439851454,18.47370397977411,0.5954036847450185
reasoning_2,S07,推理增强档,2025-04,27,0.9482865199051937,5.527076050321875,4.136084480921348,1.0,1.0,1.0,0.0,0.0,10.486990886278024,2.2263378194678376,0.2122951992244932,5.098798826240296,0.6621452641361156,4.436653562104181,16821400.967576835,3.2990909311831857,1.3586459817696417,2.1390512714354672,18.828740287717896,0.5569672068353269
reasoning_2,S07,推理增强档,2025-05,28,0.9520511267127556,5.534411274858442,4.127979625272786,1.0,1.0,1.0,0.0,0.0,10.148930510385972,2.110691709514067,0.2079718357864484,7.27300818343103,0.9409481658002133,6.332060017630817,22914644.13194037,3.150641873900714,1.382202913234437,2.1303665227045947,19.166447843272472,0.5295154633438403
reasoning_2,S07,推理增强档,2025-06,29,0.9555876475241357,5.5409751221714245,4.120474844394204,1.0,1.0,1.0,0.0,0.0,9.751509762972043,2.1270082240820156,0.2181209141746017,9.677273757116376,1.2475450510323887,8.429728706083988,30095550.029510684,3.109920292104925,1.404332602372267,2.1223247834020196,19.487353742556753,0.5004019474268875
reasoning_2,S07,推理增强档,2025-07,30,0.958909901371258,5.546848710816647,4.113525709396897,1.0,1.0,1.0,0.0,0.0,9.867442658555833,1.9855244413350388,0.20121975977366702,11.927049916495356,1.5323869948494424,10.394662921645914,35759598.092760615,2.998193043805774,1.4251215214243467,2.114878445803245,19.792014485393974,0.4985567621647491
reasoning_2,S07,推理增强档,2025-08,31,0.962030870033227,5.552104628867188,4.10709108085916,1.0,1.0,1.0,0.0,0.0,10.16134855892766,2.232158995514452,0.21967153105414333,14.470337794854746,1.8532007767224186,12.617137018132329,46994474.93461443,3.2476418726952154,1.4446509035436421,2.10798342700835,20.081007639576935,0.5060178623158842
reasoning_2,S07,推理增强档,2025-09,32,0.964962748762912,5.556807830984765,4.101132865277695,1.0,1.0,1.0,0.0,0.0,9.612719467287654,1.9906175046791876,0.20708161841748457,16.86755393072915,2.153655777475669,14.713898153253483,49992232.04391004,2.9638104166861243,1.4629970602151836,2.1015989079677704,20.35492459009604,0.47225522377837015
reasoning_2,S07,推理增强档,2025-10,33,0.9677169939401633,5.561016441154498,4.095615789551097,1.0,1.0,1.0,0.0,0.0,9.345453266236865,1.9758595597324677,0.2114246900009471,21.007398478810664,2.674514176989446,18.33288430182122,61217751.956165574,2.914104381745008,1.4802316794448533,2.0956870918303423,20.614364281528278,0.453346663453064
reasoning_2,S07,推理增强档,2025-11,34,0.970304367837864,5.56478247100352,4.090507192160346,1.0,1.0,1.0,0.0,0.0,9.378782631253136,1.8275756996072892,0.19486278459181003,24.77118049253858,3.1450833486502683,21.626097143888313,69020382.70168146,2.7863178633118175,1.4964221058818203,2.090212980182995,20.85992786223284,0.44960762535682297
reasoning_2,S07,推理增强档,2025-12,35,0.9727349806757467,5.568152462580721,4.085776829810056,1.0,1.0,1.0,0.0,0.0,8.794912331693238,2.1029971499861517,0.23911519190564492,30.511857724237057,3.863917398999078,26.64794032523798,90023357.33807757,2.9504384214064956,1.5116316039692281,2.085144165857408,21.09221414145085,0.4169743523705886
reasoning_2,S07,推理增强档,2026-01,36,0.9750183301262959,5.571168063541334,4.081396698385813,1.0,1.0,1.0,0.0,0.0,8.436582304072425,1.9789974679869562,0.2345733611858055,33.37984124704355,4.216720451523342,29.163120795520207,93288451.35547435,2.7947541950558827,1.525919605151376,2.0804506410770496,21.311815774283247,0.3958640780975953
reasoning_2,S07,推理增强档,2026-02,37,0.9771633384271097,5.573866541844714,4.077340867167626,1.0,1.0,1.0,0.0,0.0,8.539700719569863,1.8207387821547452,0.21320873435087478,33.84268700813904,4.2652185946839944,29.577468413455044,90276534.12048025,2.6675344690795115,1.539341940103379,2.0761046198087953,21.519316094359354,0.3968388531552028
reasoning_2,S07,推理增强档,2026-03,38,0.9791783872447377,5.576281246326148,4.073585325318042,1.0,1.0,1.0,0.0,0.0,8.58206250480972,1.4577453271621645,0.16985955606186598,41.59762155623461,5.230973491056925,36.366648065177685,97905852.74281698,2.3536406429021652,1.5519510568907502,2.07208037326744,21.71528651944248,0.39520834768290486
reasoning_2,S07,推理增强档,2026-04,39,0.9810713504262241,5.5784420188346235,4.070107839736115,1.0,1.0,1.0,0.0,0.0,8.576324632533828,1.7670910548172307,0.20604292987159856,44.02363958243427,5.524416845012011,38.49922273742226,115410824.38497634,2.621564811079955,1.5637962259113458,2.0683540775992832,21.900284460959156,0.3916079102909613
reasoning_2,S07,推理增强档,2026-05,40,0.9828496247663374,5.580375563029899,4.066887823435711,1.0,1.0,1.0,0.0,0.0,8.532923085295215,1.6882411481319322,0.19785027138487607,50.24385638824404,6.292399266444848,43.951457121799194,127893217.39591958,2.54544986371396,1.5749237324205274,2.064903672843058,22.07485167427396,0.38654497938210325
