prov,pname,tier,major,degree,female,rural,party,gpa,intern,cert,sns,n_apply,search_cost,search_months,civil_exam,slow_emp,employed,match,wage,lnw,contract,insurance,quit_intent,quality,expect_wage,exp_gap,sat_pay1,sat_pay2,sat_pay3,sat_dev1,sat_dev2,sat_dev3,sat_env1,sat_env2,sat_env3,sat_overall,use_career_course,use_internship_prog,use_info_service,use_targeted_help,eff_career_course,eff_internship_prog,eff_info_service,eff_targeted_help
sh,上海,1,0,0,1,1,0,0.2925641381752335,1,1,3.8690414303819236,43,3146.0,0.5,0,0,1,1,6619.0,8.797699580118923,1.0,1.0,0.0,84.53333333333333,8677.0,0.2707315456745665,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.86,1,1,0,0,4.31,3.08,,
sh,上海,2,4,0,0,0,0,0.6923241316520019,1,0,3.857927932684663,60,4406.0,4.1,1,0,1,1,5917.0,8.685584842676693,1.0,0.0,0.0,63.74202898550725,8382.0,0.3482569858083231,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.81,1,1,1,0,3.92,3.47,3.59,
sh,上海,2,2,1,0,1,1,0.01,0,0,2.9639543766062824,57,3725.0,3.3,0,0,1,0,7002.0,8.85395110151461,1.0,1.0,1.0,57.66956521739131,9063.0,0.2580043685401705,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.32,0,0,1,0,,,2.67,
sh,上海,2,5,1,0,0,0,0.2974234632760597,3,2,3.3723034670395498,39,1000.0,4.5,0,0,1,1,9982.0,9.208538750029554,1.0,1.0,0.0,98.5159420289855,12303.0,0.20905966403061527,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.49,1,0,0,0,2.89,,,
sh,上海,2,5,1,1,0,0,0.9075927861071977,0,0,2.807041974806421,64,3615.0,7.7,0,0,1,1,6535.0,8.784927626058323,1.0,1.0,0.0,84.01739130434783,6237.0,-0.04667304953220075,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.14,1,1,1,0,3.49,4.38,3.73,
sh,上海,0,4,2,1,0,0,0.5235997534144713,0,1,3.421460849765993,44,3172.0,6.5,0,0,1,1,7505.0,8.923324744067562,1.0,1.0,0.0,91.00869565217391,9346.0,0.21937897919280935,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.9,1,1,1,0,4.77,3.56,2.85,
sh,上海,1,0,2,0,0,0,0.99,0,0,3.1713803414587085,39,3524.0,2.1,0,0,1,0,5266.0,8.569026340056254,1.0,1.0,0.0,52.10434782608696,6011.0,0.13232006298290777,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.69,1,0,1,0,3.7,,2.72,
sh,上海,1,2,2,1,0,1,0.3207221310474397,2,1,2.398896393066595,33,4478.0,3.4,0,0,1,1,11344.0,9.336444248771908,0.0,1.0,0.0,84.33913043478262,12374.0,0.0869085273190251,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.52,1,1,1,0,3.2,3.16,4.13,
sh,上海,1,2,1,1,0,0,0.6423682536075181,5,1,2.042852832652492,15,2733.0,1.0,0,0,1,0,4903.0,8.497602541651233,1.0,1.0,0.0,49.1768115942029,5314.0,0.0804975846685263,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.06,1,1,0,0,4.09,3.06,,
sh,上海,1,0,1,1,0,0,0.3860860084746557,1,0,2.367351316089559,54,3866.0,5.3,0,0,1,1,9174.0,9.124128675157117,1.0,1.0,1.0,87.13623188405796,10891.0,0.17156336391856897,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.26,1,1,1,1,3.08,3.16,3.16,3.85
sh,上海,2,2,2,1,0,0,0.5418098144047384,0,1,1.4223382262101172,55,3224.0,6.2,0,0,1,1,7930.0,8.978408314628894,1.0,0.0,1.0,68.24057971014493,12798.0,0.4786358730705125,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.03,1,0,1,0,2.47,,2.87,
sh,上海,0,0,2,1,0,0,0.7349711491978469,2,1,3.438201132357864,26,3381.0,4.9,0,0,1,1,7578.0,8.933004591578547,1.0,1.0,0.0,91.40869565217392,9089.0,0.181815578540224,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.89,0,1,1,0,,2.88,3.94,
sh,上海,1,5,2,1,0,0,0.6700251925014636,1,4,3.058679461278615,43,2871.0,2.9,0,0,1,1,5913.0,8.68490859582083,0.0,1.0,0.0,63.67246376811594,7110.0,0.18434892697645822,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.86,1,0,1,0,3.54,,2.61,
sh,上海,2,1,0,0,0,0,0.4446734258550658,0,0,3.814204398257045,55,3652.0,8.1,0,0,1,1,6134.0,8.721602344674197,1.0,1.0,1.0,70.54492753623188,6570.0,0.06866676680445849,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.2,1,1,1,0,1.97,3.22,2.01,
sh,上海,1,2,2,1,1,0,0.99,0,2,3.758271819841293,52,3447.0,2.1,0,0,1,1,6431.0,8.768885326134862,0.0,1.0,0.0,68.25797101449275,8516.0,0.28081669987850866,4.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,3.11,0,1,0,0,,5.0,,
sh,上海,0,2,1,1,0,1,0.6088089973739346,2,2,3.0929858862216184,19,3991.0,2.1,0,0,1,1,6358.0,8.757469141470748,1.0,1.0,0.0,82.64927536231883,7079.0,0.10741879230344153,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.21,1,1,1,0,3.9,3.17,4.06,
sh,上海,0,0,2,1,0,0,0.8231476242533187,1,1,2.902827501562996,35,3440.0,2.0,0,0,1,0,6960.0,8.847934753328465,1.0,1.0,0.0,67.37391304347827,7717.0,0.10324621312913784,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.18,0,1,1,1,,2.76,3.26,2.55
sh,上海,2,4,2,1,0,0,0.5734694830764883,1,3,1.0,49,4287.0,9.9,1,0,1,0,7602.0,8.936166649549195,0.0,1.0,0.0,56.55942028985507,7933.0,0.042619903752807886,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.59,1,1,1,0,3.65,4.44,4.36,
sh,上海,1,0,1,0,0,0,0.99,1,2,2.110023730088987,43,3469.0,3.5,0,0,1,1,5746.0,8.656259239539235,1.0,1.0,1.0,67.03188405797101,7916.0,0.32038206718322115,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,3.56,1,1,1,1,2.39,2.93,2.48,3.07
sh,上海,1,1,1,1,0,0,0.3833066883909443,2,0,2.2751413668105114,57,2060.0,2.1,0,0,1,0,8916.0,9.095602694505759,0.0,1.0,0.0,61.57971014492753,12556.0,0.3423512234560846,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,3.7,1,0,0,0,3.16,,,
sh,上海,1,0,1,1,0,0,0.8285194904716859,0,1,2.9292592155272277,43,4197.0,2.6,0,0,1,0,4272.0,8.35983738064003,0.0,1.0,0.0,29.127536231884058,5993.0,0.3385100198181554,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.61,1,1,1,0,3.24,4.28,3.87,
sh,上海,1,1,1,1,0,0,0.01,1,0,1.479785973443229,49,4527.0,4.7,0,0,1,1,6594.0,8.793915423631676,1.0,1.0,0.0,84.34202898550724,6504.0,-0.013742772404029324,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.19,1,0,1,0,4.13,,4.19,
sh,上海,1,5,1,0,0,0,0.8951256408334995,0,0,3.4306893593141154,61,3353.0,5.9,0,0,1,1,4286.0,8.363109176033522,1.0,1.0,0.0,64.24347826086957,4426.0,0.03214234457747267,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.44,1,0,1,1,2.78,,2.97,3.66
sh,上海,1,3,1,1,0,0,0.7264901942839077,0,3,2.2627986676415888,56,4062.0,4.8,0,0,1,1,4046.0,8.305484017727691,1.0,1.0,0.0,62.99130434782609,4154.0,0.02634298670836621,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.19,1,0,1,0,2.65,,2.61,
sh,上海,1,0,1,0,0,0,0.7584166348053163,1,1,2.9788101474473554,40,2243.0,5.9,1,1,1,1,6204.0,8.73294952429643,1.0,0.0,0.0,66.29855072463768,9061.0,0.3787852439256305,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.19,0,0,1,0,,,2.48,
sh,上海,1,0,1,1,0,0,0.5329745459393574,2,0,1.8967767135890596,43,2753.0,1.0,0,0,1,1,6756.0,8.81818627792769,1.0,1.0,0.0,85.6463768115942,5562.0,-0.19447324313378012,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.39,1,0,1,0,3.44,,2.89,
sh,上海,2,2,1,1,0,1,0.1396149041780868,0,2,1.827025736337167,61,3177.0,5.6,0,0,1,1,5964.0,8.69349667588463,0.0,1.0,0.0,64.21159420289855,9414.0,0.456456546076458,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.13,1,0,1,0,4.27,,3.54,
sh,上海,1,0,0,1,0,0,0.8463973471697244,0,3,3.53210717333861,44,2211.0,2.7,0,0,1,0,4933.0,8.503702601233739,0.0,1.0,0.0,34.426086956521736,5846.0,0.1698103444374528,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.59,0,0,1,0,,,2.2,
sh,上海,1,4,2,1,1,0,0.99,1,0,2.0907119321251506,44,3188.0,6.0,0,0,0,1,,,,,,,6432.0,0.18418897096874964,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.83,0,1,0,0,,2.13,,
sh,上海,0,0,2,1,1,0,0.19929108764220932,1,0,2.4280035409482132,38,3751.0,0.5,0,0,1,1,9614.0,9.170975648453906,1.0,1.0,0.0,97.91304347826087,11531.0,0.1818186913172095,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.17,1,1,1,1,2.8,3.68,3.71,3.4
sh,上海,1,2,0,0,0,0,0.38478910613212175,2,2,1.3737938703059025,39,4834.0,9.2,1,1,1,0,2757.0,7.921898411023797,1.0,1.0,0.0,40.08115942028986,3605.0,0.26817863869525205,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.51,1,0,1,0,3.86,,3.62,
sh,上海,1,4,0,1,0,0,0.3853240784093801,0,1,1.9590699726030243,49,4102.0,3.3,0,0,1,1,5428.0,8.59932602095476,1.0,1.0,0.0,73.90144927536232,7507.0,0.3242651766182423,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.29,0,1,1,1,,3.06,3.89,4.38
sh,上海,1,0,2,0,1,0,0.7089771674525364,1,2,2.8272665709866636,59,3380.0,1.5,0,0,1,1,7970.0,8.98343977178426,1.0,1.0,1.0,83.42608695652174,8013.0,0.005380729993810007,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.14,1,1,1,0,3.04,3.67,3.32,
sh,上海,1,0,1,0,0,1,0.41310314169806533,0,1,2.5175105397670556,64,3734.0,7.0,1,0,1,0,6048.0,8.70748291785937,1.0,1.0,1.0,49.86086956521739,8864.0,0.38227049112769507,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.77,1,0,1,0,3.44,,2.71,
sh,上海,1,2,1,1,1,1,0.5643159618473776,0,2,3.1766901671577528,62,3202.0,4.6,0,0,1,1,6763.0,8.81922185757494,1.0,1.0,0.0,85.71014492753623,8034.0,0.17221595734428696,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.5,1,1,1,0,3.79,3.32,3.38,
sh,上海,0,1,1,0,0,1,0.19798639198354834,0,3,1.766058195716943,38,4368.0,3.9,0,0,1,0,10231.0,9.23317760587894,0.0,1.0,0.0,63.70144927536232,14975.0,0.38095981710470994,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.77,1,0,1,0,2.69,,4.22,
sh,上海,0,3,1,0,0,0,0.3812663007398943,2,0,3.6742697520886067,21,3057.0,5.3,1,0,0,1,,,,,,,6293.0,0.16234134363688035,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,4.36,1,1,1,0,3.84,3.41,3.16,
sh,上海,1,3,2,1,0,0,0.0936711777946414,2,3,1.1621722387446158,47,4538.0,8.2,0,0,0,0,,,,,,,5609.0,0.047275889618283884,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.57,1,1,1,0,2.86,2.82,2.98,
sh,上海,1,0,2,1,1,0,0.2922892785747798,0,1,2.1193235859692963,47,3768.0,6.3,0,0,1,1,7067.0,8.863191340690854,1.0,1.0,0.0,88.20869565217392,10265.0,0.37330398876217963,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.23,1,0,1,0,4.0,,3.76,
sh,上海,1,0,1,1,0,0,0.6515752381325186,3,1,4.094288748361742,38,4075.0,1.7,0,0,1,0,5726.0,8.65277248565806,1.0,1.0,0.0,56.78840579710145,5692.0,-0.005955526448317983,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,2.26,1,0,1,1,3.32,,2.85,3.0
sh,上海,1,2,1,1,0,0,0.05664456324442951,2,1,2.1159573952391137,40,2298.0,2.7,0,0,1,1,8302.0,9.024251728612985,1.0,1.0,0.0,94.7304347826087,11212.0,0.3004881836716944,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.37,0,1,1,1,,3.04,2.7,3.89
sh,上海,1,3,1,0,0,0,0.772845932003309,0,1,3.2411648992178668,65,4182.0,6.0,1,0,1,1,3923.0,8.274611946209552,1.0,1.0,0.0,62.36521739130435,4796.0,0.20092556993785315,3.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,2.9,1,0,1,0,3.24,,2.83,
sh,上海,0,2,2,0,1,0,0.48076277459775757,1,2,2.474115884055769,39,3511.0,1.0,0,0,1,1,8421.0,9.038483865029992,0.0,1.0,0.0,80.08985507246376,9873.0,0.1590751725814581,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.57,1,1,1,0,3.84,4.43,4.3,
sh,上海,1,0,1,0,1,0,0.5185531645809154,1,2,3.347080925159661,50,3237.0,4.1,0,0,1,1,5138.0,8.544419177669829,1.0,1.0,0.0,71.00869565217391,5714.0,0.1062554051208906,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.2,1,0,1,0,3.77,,4.37,
sh,上海,0,3,2,1,1,0,0.7857382274185347,2,0,2.4284583277965486,25,3011.0,4.4,0,0,1,1,8184.0,9.009936307631463,1.0,1.0,0.0,94.3304347826087,7910.0,-0.034053246869763854,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.78,1,1,1,0,3.95,4.46,2.9,
sh,上海,0,2,2,0,1,0,0.3627636987012889,0,2,2.2355031233472715,31,4605.0,7.6,0,0,1,0,13568.0,9.515469358031684,1.0,1.0,0.0,79.87246376811595,21730.0,0.4709797152187907,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.35,1,0,1,0,2.73,,4.15,
sh,上海,2,4,2,1,0,1,0.4378058131029348,5,0,3.661076049836817,34,2879.0,4.1,0,0,1,1,9825.0,9.192685436737461,1.0,1.0,0.0,98.24927536231884,10334.0,0.050509272109668046,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.69,0,0,1,1,,,3.34,2.99
sh,上海,0,2,2,1,1,0,0.44820672963559394,3,0,2.717816640758297,18,2990.0,2.9,0,0,1,1,7782.0,8.9595686535445,1.0,1.0,0.0,92.46376811594203,6278.0,-0.2147619161426011,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.61,1,1,1,0,2.96,2.94,2.77,
sh,上海,1,0,0,1,1,0,0.39062594345081564,2,0,2.2597437720890983,32,2720.0,3.1,0,0,1,0,5833.0,8.671286726753637,0.0,1.0,0.0,42.79710144927536,7833.0,0.2948141306136023,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.7,0,1,1,0,,4.21,2.18,
sh,上海,0,4,1,0,0,0,0.29127469398746086,0,0,2.9869234478759363,42,3737.0,4.6,0,0,1,1,8403.0,9.036344063928219,1.0,1.0,0.0,95.03768115942029,12354.0,0.3853911123276248,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.45,1,0,1,0,3.58,,3.77,
sh,上海,1,4,1,1,0,1,0.4422363564060979,2,0,2.422869387926218,40,1594.0,3.0,1,0,1,1,4187.0,8.339739766019143,1.0,1.0,0.0,63.66376811594203,4785.0,0.13350153786791097,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.66,1,1,1,0,3.39,1.64,2.8,
sh,上海,1,0,2,1,0,0,0.01,3,2,3.096573368242616,33,986.0,6.5,0,1,1,1,8597.0,9.059168584174444,1.0,1.0,0.0,95.62898550724637,10274.0,0.17820312685276996,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.68,0,1,1,0,,4.11,3.65,
sh,上海,1,2,1,1,0,0,0.4471984334189335,0,1,3.026309770527505,39,4080.0,8.5,1,1,1,1,9879.0,9.198166571044474,1.0,1.0,0.0,98.31884057971014,10718.0,0.08151327901032168,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.45,1,0,1,0,2.88,,4.51,
sh,上海,1,4,1,1,1,0,0.3206071775022206,2,0,2.7150883072413343,46,2326.0,3.1,0,0,1,0,4192.0,8.340933226000878,1.0,1.0,1.0,33.698550724637684,3776.0,-0.10451269873548696,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.05,1,1,1,1,3.26,3.49,1.69,4.13
sh,上海,1,1,1,0,0,0,0.3934183292940108,2,0,2.4217093886140444,35,2054.0,5.7,0,0,1,0,8528.0,9.051110146405625,1.0,0.0,0.0,60.42028985507246,11136.0,0.26682823616857654,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.49,0,0,0,0,,,,
sh,上海,1,4,2,0,1,0,0.6223146500453482,2,0,3.045882554706708,40,2987.0,5.0,0,0,0,1,,,,,,,5497.0,0.027105927970607624,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.89,1,0,1,1,3.35,,3.8,3.25
sh,上海,1,2,1,1,0,1,0.23154620562741812,2,3,2.8612934722425325,40,4653.0,5.1,0,0,1,0,6260.0,8.741935464094144,1.0,1.0,1.0,51.80869565217392,5386.0,-0.15037719072259925,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.18,1,1,1,0,3.4,3.33,3.48,
sh,上海,0,0,2,1,0,0,0.44715343526363194,3,0,3.4595745859752816,19,2873.0,6.1,0,0,1,1,10255.0,9.235520670506482,1.0,1.0,0.0,98.73623188405797,14018.0,0.31257682655378893,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.97,1,1,1,0,3.8,5.0,2.66,
sh,上海,0,0,2,1,0,1,0.7987367562464611,1,4,2.8554722804406487,35,2784.0,3.2,0,0,1,0,8712.0,9.072456664612796,1.0,1.0,0.0,76.03478260869565,8441.0,-0.031600600629076325,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.83,1,1,1,0,3.85,2.99,3.21,
sh,上海,1,0,1,1,0,0,0.9679714392876637,0,1,3.242788911660277,56,4212.0,2.5,0,0,1,1,6332.0,8.753371421000903,1.0,1.0,0.0,82.40579710144928,5709.0,-0.10357226503664307,3.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,3.62,0,0,1,0,,,1.72,
sh,上海,1,5,1,0,1,0,0.8209598378215328,1,2,3.2435898781022043,52,1605.0,12.2,1,1,1,1,5719.0,8.651549243915316,1.0,1.0,0.0,76.7072463768116,6506.0,0.12893086311798108,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.09,1,1,1,0,3.05,4.18,3.64,
sh,上海,1,2,1,0,0,0,0.6995219795736183,4,0,3.28351849160182,28,1569.0,3.3,0,0,1,1,4503.0,8.412499120301572,1.0,1.0,0.0,65.83188405797101,5619.0,0.22140987081062669,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,2.48,1,0,1,0,3.64,,3.18,
sh,上海,0,2,2,1,0,0,0.9846233897590522,2,1,3.614826616885729,27,1800.0,2.4,0,0,1,1,8188.0,9.01042494678118,1.0,1.0,1.0,84.34782608695653,10281.0,0.22762786376153876,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,3.94,1,0,1,0,3.82,,3.91,
sh,上海,2,3,1,0,0,0,0.38106484068790863,0,1,4.053791166313462,65,3422.0,5.7,0,1,1,0,6377.0,8.760453046315272,1.0,1.0,0.0,62.79420289855072,8788.0,0.3206893871892298,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.46,0,1,1,0,,3.88,3.67,
sh,上海,1,0,2,1,0,0,0.47239552075335983,0,0,4.0717885730698935,42,2649.0,4.3,0,0,1,0,6378.0,8.760609847570002,1.0,1.0,0.0,62.80579710144927,6051.0,-0.052631020947680796,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.53,1,1,1,0,2.12,3.79,2.82,
sh,上海,2,3,1,0,0,0,0.6764051788157629,2,2,2.6495425765971325,61,3710.0,11.0,1,1,1,1,7058.0,8.861917004235215,1.0,1.0,0.0,88.12753623188405,7565.0,0.06937062198724142,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.15,1,0,1,0,3.43,,4.47,
sh,上海,1,5,0,0,1,0,0.99,1,0,2.286857837507664,58,3259.0,2.1,0,0,0,1,,,,,,,6239.0,0.15372335222073374,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.45,0,0,1,0,,,3.16,
sh,上海,0,0,2,1,0,0,0.4020175331117665,2,0,5.0,23,5035.0,4.1,0,0,1,1,10543.0,9.26321741157695,1.0,1.0,0.0,98.93333333333334,9837.0,-0.06931134606419143,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1,0,1,0,2.73,,2.39,
sh,上海,1,5,2,0,0,0,0.6489804255713257,0,1,3.243922083036421,53,1449.0,7.3,0,0,1,1,6790.0,8.823206220552741,1.0,1.0,0.0,85.91884057971015,8603.0,0.23666003806860658,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.07,0,1,1,1,,4.5,3.99,3.8
sh,上海,1,3,1,1,0,0,0.2845300804084126,1,0,2.7798955235723115,48,4327.0,3.5,1,0,1,1,6338.0,8.754318540250866,1.0,0.0,1.0,57.481159420289856,6449.0,0.01736181875951104,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.95,1,1,1,0,3.45,4.22,2.83,
sh,上海,2,4,1,0,0,0,0.32448979762785546,2,0,2.0727153586460036,42,534.0,6.1,0,0,1,1,9951.0,9.205428327615163,1.0,1.0,0.0,98.41159420289856,11581.0,0.1516927755692148,4.0,3.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,4.12,0,1,0,0,,3.34,,
sh,上海,1,4,2,0,0,0,0.7095798369850477,1,2,3.507154376465907,60,3899.0,3.0,0,0,0,0,,,,,,,6141.0,0.13789103443934536,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.28,1,0,1,0,3.36,,2.53,
sh,上海,1,0,1,0,0,0,0.5535188482846131,0,2,1.8764059148141765,41,4609.0,7.5,1,0,1,0,6190.0,8.730690365678642,1.0,1.0,1.0,51.17101449275362,6410.0,0.034924184236073685,3.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,3.8,0,0,1,0,,,2.87,
sh,上海,1,0,1,0,0,0,0.4092995870362729,1,0,2.9064399101179292,48,4336.0,2.1,0,0,1,1,8204.0,9.012377119192271,1.0,1.0,0.0,94.4,7490.0,-0.09105304268100589,3.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.68,1,0,0,0,3.39,,,
sh,上海,0,0,2,0,1,0,0.7282639862031874,2,2,3.3333420258762922,32,3650.0,5.6,0,0,1,1,6995.0,8.852950887099581,1.0,1.0,0.0,87.59420289855072,9859.0,0.3431891354754608,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.76,1,1,1,1,4.15,3.22,2.68,3.22
sh,上海,0,2,1,0,0,0,0.3536105329963265,3,2,3.7738463209949953,20,3550.0,2.5,0,0,1,0,8311.0,9.025335217553026,1.0,1.0,0.0,74.75942028985507,8813.0,0.05864796554663343,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.47,1,1,1,1,2.83,3.43,4.07,3.28
sh,上海,1,3,1,1,1,1,0.6472560158693152,2,1,2.7084929075573125,33,2397.0,7.1,0,0,1,1,7093.0,8.866863661202087,1.0,1.0,0.0,88.35942028985507,6419.0,-0.09984603989030916,4.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.21,1,1,1,1,2.41,3.38,4.05,4.16
sh,上海,1,0,1,1,0,0,0.681747870249628,0,1,3.377910172296228,58,2581.0,4.1,0,0,0,1,,,,,,,7453.0,0.3315200749916407,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.72,0,1,1,0,,3.68,5.0,
sh,上海,2,0,2,1,0,0,0.780276421531432,2,1,2.6701727166045295,51,2924.0,2.3,0,0,1,1,9973.0,9.207636720401869,1.0,1.0,0.0,98.4927536231884,7978.0,-0.22319368793651684,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.07,0,0,1,0,,,2.44,
sh,上海,1,3,0,1,0,0,0.987031771522924,2,2,2.646485012957897,35,2503.0,3.9,0,0,1,0,2874.0,7.96346006663897,1.0,1.0,1.0,30.115942028985508,4127.0,0.3618459631136117,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.41,1,1,1,0,3.91,2.42,2.8,
sh,上海,1,5,1,1,0,0,0.7393649988762662,2,2,3.7293737325389293,39,3787.0,1.8,0,0,1,1,5237.0,8.563504094279487,1.0,1.0,0.0,71.94202898550725,6301.0,0.18495953566256773,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.66,1,1,1,0,2.91,4.51,3.7,
sh,上海,1,4,2,1,0,0,0.27692885247768684,0,0,3.770579058393851,35,3173.0,5.3,0,0,1,1,7902.0,8.974871170971337,1.0,1.0,0.0,93.12463768115941,8875.0,0.11612244337228006,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.14,0,0,1,1,,,2.53,5.0
sh,上海,1,3,1,0,0,0,0.6762020208767997,2,0,2.302535753215816,40,3691.0,8.4,1,0,1,1,7110.0,8.869257522797287,1.0,0.0,0.0,73.4695652173913,10318.0,0.37238769900730695,3.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.98,1,0,1,0,2.33,,2.45,
sh,上海,0,0,2,1,0,0,0.3682059679278562,2,2,2.6156949307379143,31,3500.0,1.8,0,0,1,0,10894.0,9.29596745794362,1.0,1.0,0.0,79.15942028985506,12223.0,0.11510724383364312,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,3.67,1,1,1,0,3.53,3.49,3.66,
sh,上海,0,4,2,1,0,0,0.620925232863593,2,2,4.3062929298947585,30,4010.0,0.5,0,0,1,0,5313.0,8.577911926450943,1.0,1.0,0.0,52.515942028985506,5068.0,-0.04721038500991348,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.18,1,1,1,0,3.0,2.63,3.11,
