participant_id,t_index,day,prompt_of_day,answered,deployed_family,negative affect,positive affect,arousal,stressor intensity,controllability appraisal,social presence,at home,time of day (sin),time of day (cos),day in protocol,regulatory effort,perceived regulation success,response latency,item: changed the situation,item: looked away or distracted,item: thought about it differently,item: kept it inside
287,7,2,1,1,Cognitive change,2.9388,4.4634,4.0670,0.5857,0.4967,0.0000,1.0000,0.0000,1.0000,0.0769,3.7843,2.9617,-0.2772,2.4778,4.6350,5.2243,1.0000
287,8,2,2,1,Cognitive change,4.5605,4.3768,4.9812,0.1067,0.6017,0.0000,1.0000,0.8660,0.5000,0.0769,2.2655,3.2810,0.4338,1.0000,1.3892,6.5815,2.6103
287,9,2,3,1,Cognitive change,4.5624,3.8638,4.1873,0.3999,0.5150,1.0000,1.0000,0.8660,-0.5000,0.0769,4.5778,2.3531,0.0220,4.1200,2.9768,4.8417,2.8651
287,10,2,4,1,Response modulation,6.6303,3.2044,5.3258,0.6724,0.3893,1.0000,0.0000,0.0000,-1.0000,0.0769,4.1780,3.1093,0.5783,2.7133,1.0000,3.0532,6.4436
287,11,2,5,1,Situation selection,6.8779,2.5112,6.9908,0.5659,0.3597,0.0000,0.0000,-0.8660,-0.5000,0.0769,3.1997,1.5531,0.4385,1.1152,3.0854,1.0000,1.7747
287,12,2,6,1,Response modulation,5.4118,2.7566,5.5142,0.7222,0.7361,1.0000,1.0000,-0.8660,0.5000,0.0769,4.5911,1.9671,0.7247,1.0618,3.9759,1.0000,5.9462
287,13,3,1,0,Situation selection,3.8428,3.9199,4.0976,0.0348,0.6476,1.0000,1.0000,0.0000,1.0000,0.1538,3.1405,5.1119,-0.1776,3.1289,2.0889,1.0595,1.3955
287,14,3,2,0,Cognitive change,3.6228,3.5188,4.2410,0.8589,0.6729,0.0000,0.0000,0.8660,0.5000,0.1538,4.6632,3.0740,0.0549,2.5384,1.5177,5.1882,1.9457
287,15,3,3,1,Situation modification,2.0146,5.1595,4.4230,0.2965,0.6096,1.0000,0.0000,0.8660,-0.5000,0.1538,3.3338,5.2691,-0.4710,5.8643,1.8722,4.4248,1.3182
287,16,3,4,1,Response modulation,3.7506,5.0106,3.5822,0.1615,0.2413,1.0000,1.0000,0.0000,-1.0000,0.1538,2.7287,1.0017,-0.5977,2.2690,3.2652,3.2530,6.4635
287,17,3,5,1,Cognitive change,2.9269,4.5175,4.9003,0.6629,0.3812,1.0000,0.0000,-0.8660,-0.5000,0.1538,4.0154,5.7494,1.1634,2.1086,2.6177,4.7573,1.8935
287,18,3,6,0,Cognitive change,3.0839,4.6790,4.5186,0.4674,0.7646,1.0000,1.0000,-0.8660,0.5000,0.1538,4.0473,2.9440,-0.7182,1.0688,2.5153,6.5767,1.6086
287,19,4,1,1,Cognitive change,1.6419,6.1122,3.8906,0.0414,0.4713,1.0000,1.0000,0.0000,1.0000,0.2308,2.2932,6.6387,1.0979,1.0000,1.0000,7.0000,1.0000
287,20,4,2,1,Cognitive change,2.5214,5.1568,3.9692,0.2095,0.4516,0.0000,0.0000,0.8660,0.5000,0.2308,2.0907,3.3153,-0.6079,2.9258,1.2987,6.0073,1.0000
287,21,4,3,0,Attentional deployment,2.9743,4.2709,3.7927,0.4204,0.2614,1.0000,0.0000,0.8660,-0.5000,0.2308,4.3115,2.1688,-0.5304,2.9469,5.3007,3.8179,2.2891
287,22,4,4,1,Cognitive change,2.7522,4.5295,3.4203,0.4626,0.8497,0.0000,0.0000,0.0000,-1.0000,0.2308,3.5167,2.6615,-0.0725,1.4480,3.5357,6.4230,2.3381
287,23,4,5,1,Attentional deployment,1.3678,5.6299,4.5646,0.5456,0.3361,0.0000,1.0000,-0.8660,-0.5000,0.2308,4.0953,6.1658,1.1127,1.7761,6.0306,3.0492,1.0000
287,24,4,6,0,Situation modification,1.0000,7.0000,3.6816,0.4500,0.5487,1.0000,1.0000,-0.8660,0.5000,0.2308,2.6562,6.8599,0.8116,5.8338,2.5216,1.8490,3.8729
287,25,5,1,1,Cognitive change,1.0000,5.0832,4.0924,0.5169,0.3421,0.0000,0.0000,0.0000,1.0000,0.3077,4.2668,3.8061,0.5078,1.8581,3.1142,6.0701,1.1906
287,26,5,2,1,Response modulation,1.1071,5.5035,3.3639,0.4445,0.7010,1.0000,0.0000,0.8660,0.5000,0.3077,3.2542,4.2905,-0.4810,1.5771,2.3878,1.0000,6.5048
287,27,5,3,0,Cognitive change,2.9054,5.7127,5.7943,0.3205,0.6706,1.0000,1.0000,0.8660,-0.5000,0.3077,3.1815,1.9895,0.5185,3.4463,4.3525,5.2507,1.0000
287,28,5,4,0,Attentional deployment,4.7392,4.0805,6.0020,0.6283,0.2486,0.0000,0.0000,0.0000,-1.0000,0.3077,3.9728,2.5814,0.8472,1.7875,5.6394,1.8610,1.6120
287,29,5,5,1,Situation modification,3.8402,5.3291,4.8950,0.3690,0.2845,0.0000,1.0000,-0.8660,-0.5000,0.3077,3.5106,1.0000,-0.0421,6.5236,1.0000,1.0000,1.0000
287,30,5,6,1,Attentional deployment,3.0708,4.6376,4.8523,0.3243,0.3570,0.0000,1.0000,-0.8660,0.5000,0.3077,3.0274,1.2806,-0.1711,1.8597,4.2211,1.6374,1.3775
287,31,6,1,1,Situation modification,6.1426,3.8212,5.8744,0.5117,0.0501,1.0000,1.0000,0.0000,1.0000,0.3846,3.1158,1.0000,0.6244,5.2216,3.8468,1.2878,1.5918
287,32,6,2,1,Situation modification,3.0635,5.3678,4.4816,0.4602,0.6755,0.0000,0.0000,0.8660,0.5000,0.3846,2.7545,4.7987,-0.4322,5.7447,1.0000,1.0000,2.1043
287,33,6,3,1,Cognitive change,2.7327,4.6929,5.1218,0.7256,0.5414,1.0000,0.0000,0.8660,-0.5000,0.3846,3.9480,5.5214,0.5467,1.1224,1.9740,5.8378,2.7624
287,34,6,4,1,Situation modification,1.0970,5.0495,3.8652,0.6908,0.5362,1.0000,0.0000,0.0000,-1.0000,0.3846,4.1845,5.0940,-0.1396,5.1920,1.1436,1.7382,1.0000
287,35,6,5,1,Situation modification,1.2204,5.9244,4.6469,0.4429,0.5514,1.0000,1.0000,-0.8660,-0.5000,0.3846,3.6685,4.8537,-0.0370,7.0000,1.8877,2.5506,1.0000
287,36,6,6,1,Situation selection,3.9477,5.0443,4.4887,0.7321,0.0929,0.0000,1.0000,-0.8660,0.5000,0.3846,3.7585,1.7023,-0.3543,5.7283,1.2822,1.9854,1.4423
287,37,7,1,1,Situation selection,4.5788,4.8967,4.9203,0.4536,0.3988,0.0000,1.0000,0.0000,1.0000,0.4615,3.3550,2.9996,0.7473,5.7409,2.2351,1.0000,1.9499
287,38,7,2,1,Cognitive change,1.3074,5.1045,4.1849,0.1406,0.5342,0.0000,1.0000,0.8660,0.5000,0.4615,3.0903,4.2570,-0.2350,2.2188,1.0000,5.3112,1.4098
287,39,7,3,1,Cognitive change,2.6192,5.6250,4.2172,0.4609,0.2384,1.0000,0.0000,0.8660,-0.5000,0.4615,3.3665,2.5687,-0.1436,2.0924,2.4718,5.7627,1.9472
287,40,7,4,1,Situation modification,3.1867,5.0146,4.6763,0.3444,0.4002,1.0000,1.0000,0.0000,-1.0000,0.4615,2.9193,1.7224,-0.2009,7.0000,2.4719,1.0000,3.6469
287,41,7,5,1,Cognitive change,2.4105,5.0794,4.4644,0.1869,0.3046,0.0000,0.0000,-0.8660,-0.5000,0.4615,2.6679,4.2940,-0.1853,1.5781,3.0990,6.8450,2.6181
287,42,7,6,1,Cognitive change,1.0000,5.6889,4.0101,0.3390,0.7640,1.0000,1.0000,-0.8660,0.5000,0.4615,2.9299,5.6141,-0.1027,1.0000,3.3448,5.5558,2.1077
287,43,8,1,1,Response modulation,1.0000,7.0000,4.2005,0.3190,0.7970,1.0000,1.0000,0.0000,1.0000,0.5385,3.6761,2.8731,0.5243,1.0000,1.8964,3.8573,7.0000
287,44,8,2,0,Cognitive change,3.1438,4.0409,3.9546,0.0854,0.1827,1.0000,0.0000,0.8660,0.5000,0.5385,2.3500,2.7705,0.2362,1.0000,2.5211,6.8647,1.5759
287,45,8,3,1,Cognitive change,3.5332,4.0530,3.9643,0.2919,0.7225,1.0000,0.0000,0.8660,-0.5000,0.5385,3.6590,4.8197,0.4329,2.5960,3.7888,6.1010,1.8439
287,46,8,4,1,Response modulation,5.7394,4.1699,5.3687,0.7630,0.4519,0.0000,0.0000,0.0000,-1.0000,0.5385,4.1488,1.6888,0.8880,1.0000,3.1667,1.6939,5.2212
287,47,8,5,1,Cognitive change,5.1035,3.6957,4.8292,0.2503,0.3278,0.0000,0.0000,-0.8660,-0.5000,0.5385,2.4284,3.5490,-0.3676,1.5979,2.1758,6.4564,1.6337
287,48,8,6,1,Response modulation,4.9803,3.3211,4.0812,0.4191,0.1530,1.0000,1.0000,-0.8660,0.5000,0.5385,4.0020,1.4319,-0.0769,1.0000,1.7923,2.7143,4.0878
287,49,9,1,1,Situation modification,4.6514,2.9048,5.1380,0.2689,0.5840,1.0000,1.0000,0.0000,1.0000,0.6154,2.1201,3.1279,-0.7043,6.5619,2.9949,2.0209,1.0000
287,50,9,2,1,Situation modification,2.8685,5.3291,3.8942,0.4473,0.4189,1.0000,0.0000,0.8660,0.5000,0.6154,3.2004,4.0852,0.4780,5.3037,2.5092,1.2424,3.3364
287,51,9,3,1,Cognitive change,4.7682,4.8149,5.3813,0.5661,0.7644,0.0000,0.0000,0.8660,-0.5000,0.6154,3.8899,2.0102,-0.1370,1.0000,3.4065,4.7455,3.5035
287,52,9,4,1,Response modulation,3.5194,4.1098,4.4457,0.3290,0.6039,1.0000,1.0000,0.0000,-1.0000,0.6154,3.4457,2.6596,0.0497,1.0000,1.2308,3.1362,6.3714
287,53,9,5,1,Cognitive change,1.9138,5.1635,4.6363,0.4229,0.9167,1.0000,0.0000,-0.8660,-0.5000,0.6154,3.9432,2.9439,-0.3386,3.0415,1.2567,6.4030,1.8751
287,54,9,6,1,Situation modification,3.7998,4.7159,4.5282,0.8307,0.2266,0.0000,1.0000,-0.8660,0.5000,0.6154,4.1781,2.1289,-0.7903,3.3077,2.6472,2.9722,2.4194
287,55,10,1,0,Attentional deployment,3.3409,4.6709,4.0691,0.4026,0.5582,1.0000,1.0000,0.0000,1.0000,0.6923,3.4963,1.9672,0.1711,1.0394,4.8211,1.9240,4.1681
287,56,10,2,0,Response modulation,4.9621,3.7419,5.6687,0.5799,0.3135,0.0000,0.0000,0.8660,0.5000,0.6923,4.1061,3.2713,0.3120,2.7523,2.8127,1.1871,5.9749
287,57,10,3,0,Situation selection,2.4154,4.4098,4.3106,0.2158,0.8594,1.0000,0.0000,0.8660,-0.5000,0.6923,2.6699,3.6975,-0.4445,2.4138,3.9758,2.2663,1.0000
287,58,10,4,0,Situation selection,1.0000,5.8013,4.2305,0.5437,0.8256,0.0000,1.0000,0.0000,-1.0000,0.6923,2.9313,3.1767,0.6321,2.9377,4.0977,1.0000,1.6249
287,59,10,5,1,Attentional deployment,1.6062,6.1197,4.2209,0.6037,0.5489,1.0000,1.0000,-0.8660,-0.5000,0.6923,4.0337,2.6536,0.8333,1.0002,6.4054,1.6180,2.1156
287,60,10,6,1,Response modulation,1.7548,5.6639,3.3662,0.4303,0.3141,0.0000,1.0000,-0.8660,0.5000,0.6923,3.5962,2.3386,0.5361,1.2594,1.0000,1.0743,4.9307
287,61,11,1,0,Response modulation,3.8728,4.2733,5.1038,0.3173,0.5846,1.0000,1.0000,0.0000,1.0000,0.7692,2.8662,2.4520,-0.4782,1.0000,1.0000,3.0620,6.9104
287,62,11,2,1,Cognitive change,4.1286,5.2108,4.4206,0.5202,0.8359,0.0000,0.0000,0.8660,0.5000,0.7692,3.4614,1.6655,-0.1743,1.7159,3.7915,3.9844,1.0000
287,63,11,3,1,Situation modification,4.0603,3.2650,4.9430,0.4481,0.4124,0.0000,0.0000,0.8660,-0.5000,0.7692,4.1758,2.6901,0.3125,4.4517,2.2825,2.3053,2.6180
287,64,11,4,1,Cognitive change,2.4604,5.0625,3.4832,0.3675,0.7181,0.0000,1.0000,0.0000,-1.0000,0.7692,3.3866,3.9961,0.0741,1.7614,1.5160,5.4455,2.2298
287,65,11,5,1,Situation selection,4.1101,4.9236,4.6430,0.8841,0.1124,0.0000,0.0000,-0.8660,-0.5000,0.7692,4.6977,1.0000,0.4735,3.3993,2.1442,1.0000,1.0000
287,66,11,6,0,Response modulation,3.3291,5.1835,4.1921,0.4911,0.1240,1.0000,1.0000,-0.8660,0.5000,0.7692,3.6189,2.5321,-0.2069,1.0000,2.5575,4.0384,3.0522
287,67,12,1,1,Situation modification,1.0000,5.3335,3.4322,0.5942,0.5322,0.0000,1.0000,0.0000,1.0000,0.8462,3.6683,4.8294,-0.5451,5.7156,2.1820,1.0000,1.8843
287,68,12,2,1,Cognitive change,1.0000,5.4491,3.5326,0.2914,0.2597,0.0000,1.0000,0.8660,0.5000,0.8462,3.2552,3.4181,0.1328,1.6259,1.0530,4.2341,1.0000
287,69,12,3,1,Attentional deployment,2.4963,5.3445,4.6282,0.4715,0.0610,0.0000,0.0000,0.8660,-0.5000,0.8462,3.4885,3.2989,-0.0246,1.3131,6.2093,3.8479,1.1851
287,70,12,4,1,Situation selection,6.4433,2.3147,5.1785,0.3485,0.4658,0.0000,1.0000,0.0000,-1.0000,0.8462,3.2664,2.3746,0.4449,4.2787,4.4020,1.0000,4.4457
287,71,12,5,1,Cognitive change,2.6396,4.9446,4.6683,0.5916,0.2412,1.0000,0.0000,-0.8660,-0.5000,0.8462,4.4331,4.5918,0.5648,2.7660,3.7886,5.0860,1.0000
287,72,12,6,0,Cognitive change,3.4963,4.7767,4.0819,0.6653,0.2917,0.0000,1.0000,-0.8660,0.5000,0.8462,4.1595,4.0597,0.2630,1.7006,1.1231,6.1356,2.0826
287,73,13,1,1,Situation modification,3.3296,4.5118,5.1424,0.4803,0.2455,0.0000,0.0000,0.0000,1.0000,0.9231,3.0105,2.7260,0.0276,7.0000,3.3701,2.9172,1.6219
287,74,13,2,0,Attentional deployment,3.0162,4.8084,3.9758,0.2692,0.2452,0.0000,0.0000,0.8660,0.5000,0.9231,2.7203,2.1818,-0.0680,1.0388,5.6098,2.8914,3.1910
287,75,13,3,1,Situation modification,1.5525,4.6233,3.3515,0.1335,0.7763,1.0000,1.0000,0.8660,-0.5000,0.9231,2.6304,5.8496,-0.4689,7.0000,3.7940,2.4223,1.4252
287,76,13,4,1,Cognitive change,2.4159,5.1898,5.8473,0.6665,0.1952,1.0000,0.0000,0.0000,-1.0000,0.9231,4.0573,4.0497,-0.1814,1.0000,2.8697,6.4694,3.0849
287,77,13,5,0,Response modulation,3.5826,4.4416,4.5113,0.3399,0.3831,1.0000,0.0000,-0.8660,-0.5000,0.9231,2.9780,1.4546,0.2797,2.7423,1.0000,1.5991,5.9527
287,78,13,6,1,Attentional deployment,1.8680,5.7335,3.0078,0.2325,0.4922,0.0000,1.0000,-0.8660,0.5000,0.9231,3.1066,3.4224,-0.4352,1.2060,7.0000,2.0635,2.0859
287,79,14,1,1,Situation selection,4.1049,4.7814,4.5749,0.2081,0.3337,1.0000,1.0000,0.0000,1.0000,1.0000,3.3693,2.2694,0.2602,3.8958,5.0195,2.4542,2.1933
287,80,14,2,1,Response modulation,3.0351,4.2177,4.4873,0.6523,0.6862,1.0000,1.0000,0.8660,0.5000,1.0000,3.5944,2.4281,0.3700,2.6254,1.0000,2.9279,7.0000
287,81,14,3,1,Situation selection,3.3601,6.0076,3.7656,0.4161,0.2691,1.0000,0.0000,0.8660,-0.5000,1.0000,3.8305,1.0000,-0.2487,3.8439,2.2407,2.4434,3.5041
287,82,14,4,1,Attentional deployment,5.4918,3.9955,5.3797,0.6313,0.4532,0.0000,0.0000,0.0000,-1.0000,1.0000,3.4872,3.2251,-0.0033,1.0000,5.5453,3.3068,1.8295
287,83,14,5,1,Situation modification,4.7179,4.0814,5.5768,0.4920,0.5596,1.0000,0.0000,-0.8660,-0.5000,1.0000,3.4200,5.1477,0.7405,5.4106,2.9621,2.9827,1.7208
287,84,14,6,1,Attentional deployment,3.1852,4.7632,3.8787,0.3332,0.7737,1.0000,1.0000,-0.8660,0.5000,1.0000,3.0619,3.3841,0.4178,2.1102,6.2670,2.0297,2.1404
288,1,1,1,1,Situation selection,3.9797,3.7274,5.0625,0.6640,0.6656,0.0000,1.0000,0.0000,1.0000,0.0000,3.2758,4.1626,-0.5895,3.8929,2.9319,2.0413,2.4994
288,2,1,2,1,Situation modification,4.5199,3.8936,5.3556,0.7076,0.2213,1.0000,0.0000,0.8660,0.5000,0.0000,4.0633,3.3524,0.3394,5.8338,1.0000,1.0000,1.0000
288,3,1,3,1,Response modulation,3.9150,5.1407,4.1076,0.3553,0.6308,0.0000,0.0000,0.8660,-0.5000,0.0000,3.5925,1.8977,0.7956,1.0000,1.4662,1.8023,6.0906
288,4,1,4,1,Attentional deployment,3.7864,3.8259,3.8832,0.2000,0.6009,0.0000,1.0000,0.0000,-1.0000,0.0000,2.8013,1.8969,0.0362,1.8990,5.5635,3.8853,2.6017
288,5,1,5,1,Situation modification,3.3692,3.7588,4.0881,0.5224,0.6684,0.0000,0.0000,-0.8660,-0.5000,0.0000,3.6650,4.7230,0.7135,6.0251,1.0000,3.3129,1.8391
288,6,1,6,1,Situation selection,4.0967,4.4614,4.7118,0.2859,0.4026,0.0000,1.0000,-0.8660,0.5000,0.0000,3.1920,2.7588,-0.2390,3.5710,2.6825,1.0000,1.2777
288,7,2,1,0,Attentional deployment,4.2533,4.7341,4.5429,0.2796,0.4272,1.0000,1.0000,0.0000,1.0000,0.0769,2.9049,1.3956,-0.2716,2.0575,5.2032,1.4284,1.0000
288,8,2,2,1,Situation selection,3.4184,3.9978,4.5600,0.3061,0.8769,0.0000,0.0000,0.8660,0.5000,0.0769,3.6340,5.5554,-0.3370,4.7893,2.3033,2.3647,2.4592
288,9,2,3,1,Situation modification,4.4658,4.6760,4.6031,0.2044,0.1989,1.0000,1.0000,0.8660,-0.5000,0.0769,3.3240,1.0503,0.4657,5.3821,2.1337,1.0000,2.8427
288,10,2,4,1,Response modulation,3.8628,5.0712,4.8868,0.2877,0.7376,0.0000,0.0000,0.0000,-1.0000,0.0769,2.7763,2.2987,-0.0392,1.0000,1.6681,1.0000,4.9626
288,11,2,5,1,Response modulation,3.1508,4.2933,5.5098,0.6171,0.6915,0.0000,0.0000,-0.8660,-0.5000,0.0769,4.1076,5.3678,-0.0831,1.3078,1.0000,1.8522,4.8359
288,12,2,6,1,Attentional deployment,1.6894,5.7744,3.1395,0.1710,0.3701,0.0000,1.0000,-0.8660,0.5000,0.0769,2.6928,2.6166,0.4021,1.0586,5.8087,1.8663,3.3703
288,13,3,1,1,Attentional deployment,2.2491,5.6098,4.2962,0.4950,0.1749,1.0000,1.0000,0.0000,1.0000,0.1538,3.8942,2.6625,0.7132,3.3971,6.2132,2.3503,1.0000
288,14,3,2,1,Situation modification,1.8087,6.0382,3.8793,0.1355,0.2447,1.0000,0.0000,0.8660,0.5000,0.1538,2.4323,2.7834,0.2820,6.6550,1.7839,1.5197,1.5358
288,15,3,3,1,Response modulation,3.0488,5.4151,4.4008,0.2320,0.4867,1.0000,1.0000,0.8660,-0.5000,0.1538,2.9310,2.1696,-0.1628,2.0638,1.0330,1.0000,7.0000
288,16,3,4,1,Situation modification,3.8359,3.5774,5.5894,0.5525,0.4855,0.0000,0.0000,0.0000,-1.0000,0.1538,3.8872,2.7187,0.8128,5.3227,1.0000,1.0575,1.0530
288,17,3,5,1,Situation modification,3.5318,4.4280,5.7679,0.8712,0.6852,0.0000,0.0000,-0.8660,-0.5000,0.1538,4.8155,5.0411,-1.0208,5.4835,1.0000,2.9657,3.1730
288,18,3,6,1,Attentional deployment,3.7370,3.7450,5.1059,0.4627,0.7949,1.0000,0.0000,-0.8660,0.5000,0.1538,3.2487,1.9620,0.9976,1.4310,5.6868,2.2616,1.0000
288,19,4,1,1,Situation modification,2.6267,5.0672,4.0907,0.1288,0.9517,1.0000,1.0000,0.0000,1.0000,0.2308,2.6424,3.5682,0.1164,5.6985,1.9157,2.5830,1.6026
288,20,4,2,1,Cognitive change,1.7735,5.1151,4.1643,0.5732,0.4944,0.0000,0.0000,0.8660,0.5000,0.2308,4.4143,4.2294,0.2378,2.9395,2.5018,5.6194,1.1906
288,21,4,3,1,Situation modification,2.6095,5.6303,4.7969,0.4209,0.4660,0.0000,0.0000,0.8660,-0.5000,0.2308,3.5893,4.6619,0.4334,4.4668,1.0000,2.7887,1.0000
288,22,4,4,1,Situation modification,1.4585,5.6563,5.3832,0.2592,0.6114,1.0000,0.0000,0.0000,-1.0000,0.2308,3.3796,5.6016,0.0336,6.5996,2.2069,1.5320,1.2263
288,23,4,5,1,Attentional deployment,1.6116,5.9965,3.9931,0.3089,0.5137,0.0000,1.0000,-0.8660,-0.5000,0.2308,3.9722,3.7937,-0.9145,1.0000,6.1819,3.5483,2.0861
288,24,4,6,1,Response modulation,2.8372,5.2222,5.3504,0.4391,0.4525,0.0000,0.0000,-0.8660,0.5000,0.2308,4.1945,2.6736,-0.1494,1.5221,2.1017,3.7870,4.9275
288,25,5,1,1,Cognitive change,2.0165,4.2752,3.6870,0.4443,0.6602,1.0000,1.0000,0.0000,1.0000,0.3077,3.7413,3.0505,-0.6344,1.0000,1.0000,6.6054,2.3969
288,26,5,2,1,Attentional deployment,2.9097,4.7946,5.1152,0.6075,0.6489,1.0000,0.0000,0.8660,0.5000,0.3077,4.0069,2.9830,0.2750,1.0000,5.2247,3.5102,1.6494
288,27,5,3,1,Attentional deployment,3.2071,5.1738,3.7124,0.4701,0.6755,0.0000,0.0000,0.8660,-0.5000,0.3077,3.3475,2.5332,1.0304,2.3566,4.8114,1.6662,2.2452
288,28,5,4,1,Situation modification,2.4538,5.9354,4.9441,0.5492,0.5298,1.0000,0.0000,0.0000,-1.0000,0.3077,2.4115,4.3385,0.0502,4.3153,3.7292,5.5602,1.5847
288,29,5,5,1,Response modulation,2.3914,5.5932,3.9523,0.4421,0.5362,1.0000,0.0000,-0.8660,-0.5000,0.3077,2.8414,2.2939,-0.1123,1.3882,1.0000,1.0000,6.3612
288,30,5,6,1,Situation modification,1.0000,6.0340,3.7907,0.4089,0.8849,1.0000,1.0000,-0.8660,0.5000,0.3077,3.4831,5.6299,-0.4343,6.7572,1.8193,1.0000,2.2239
288,31,6,1,1,Cognitive change,2.1113,4.7324,2.8628,0.1298,0.4408,1.0000,1.0000,0.0000,1.0000,0.3846,1.9755,2.8676,-0.8479,1.5628,2.1822,6.1343,1.0000
288,32,6,2,1,Response modulation,1.9918,4.2691,4.4715,0.3990,0.1364,0.0000,0.0000,0.8660,0.5000,0.3846,3.9552,4.8332,0.5167,1.0000,3.4112,2.0986,5.4438
288,33,6,3,1,Cognitive change,3.3261,4.9632,5.6386,0.2636,0.1456,1.0000,0.0000,0.8660,-0.5000,0.3846,2.9254,3.0018,0.8475,1.0000,3.5913,6.5431,3.1306
288,34,6,4,1,Situation modification,2.3716,4.8161,4.1837,0.2307,0.5824,1.0000,0.0000,0.0000,-1.0000,0.3846,2.6700,2.6817,-0.3200,3.4574,2.5375,1.0000,1.0000
288,35,6,5,1,Cognitive change,1.7450,5.5123,4.1021,0.4147,0.3358,1.0000,1.0000,-0.8660,-0.5000,0.3846,3.1871,5.1755,0.1569,2.1138,3.9474,5.6680,1.0542
288,36,6,6,1,Cognitive change,1.6819,6.1925,4.2971,0.4458,0.5304,1.0000,1.0000,-0.8660,0.5000,0.3846,3.1451,3.5373,0.6408,1.0000,4.5330,6.9173,2.3000
288,37,7,1,1,Situation modification,2.1020,4.5795,4.1437,0.3493,0.5500,0.0000,1.0000,0.0000,1.0000,0.4615,3.6992,4.4094,0.0224,6.4217,1.2307,2.8812,2.4637
288,38,7,2,1,Situation modification,2.1950,4.9982,4.1763,0.2787,0.6948,1.0000,0.0000,0.8660,0.5000,0.4615,4.4884,4.1692,0.0884,4.8679,2.0793,1.4511,1.1243
288,39,7,3,1,Situation modification,2.6224,5.6095,4.7029,0.5251,0.7492,0.0000,0.0000,0.8660,-0.5000,0.4615,3.4214,4.0186,-0.7018,6.2468,1.0000,1.9599,1.0004
288,40,7,4,1,Attentional deployment,1.3460,5.4506,2.8953,0.3511,0.5218,1.0000,0.0000,0.0000,-1.0000,0.4615,4.0659,3.5257,0.4869,2.0367,4.7174,1.0000,3.4293
288,41,7,5,1,Cognitive change,2.1679,5.8793,2.9413,0.5455,0.8273,0.0000,1.0000,-0.8660,-0.5000,0.4615,3.2652,2.5707,-0.0310,1.0000,2.4907,4.4775,1.0000
288,42,7,6,1,Cognitive change,2.0721,4.5330,4.8502,0.2289,0.3686,1.0000,0.0000,-0.8660,0.5000,0.4615,1.5740,6.1809,-0.0100,2.3434,2.8834,5.8790,1.4738
288,43,8,1,1,Attentional deployment,2.7901,4.3297,4.4953,0.2350,0.3309,0.0000,0.0000,0.0000,1.0000,0.5385,2.9519,4.0987,0.0659,2.2744,5.1787,3.7753,2.4909
288,44,8,2,1,Situation modification,2.5664,5.0341,4.4062,0.2667,0.3787,1.0000,0.0000,0.8660,0.5000,0.5385,2.6722,2.3749,0.1827,6.1918,1.0512,2.3362,1.0000
288,45,8,3,1,Situation modification,2.8485,4.0366,4.2286,0.4932,0.8849,1.0000,0.0000,0.8660,-0.5000,0.5385,2.9284,4.2288,0.3106,6.2897,1.6985,2.4512,1.4650
288,46,8,4,1,Response modulation,1.8049,5.5894,3.7545,0.0936,0.3265,0.0000,0.0000,0.0000,-1.0000,0.5385,2.7233,5.4589,0.3214,1.5185,3.9357,1.0000,5.3506
288,47,8,5,1,Situation modification,1.0000,5.5740,2.8016,0.2672,0.8612,0.0000,0.0000,-0.8660,-0.5000,0.5385,4.0393,5.7841,-0.3400,6.4454,1.1873,1.5347,1.0000
288,48,8,6,1,Situation modification,2.1233,6.5383,3.5115,0.2380,0.0908,1.0000,1.0000,-0.8660,0.5000,0.5385,2.5584,1.0000,0.2779,6.3245,2.3955,3.1789,1.8878
288,49,9,1,1,Response modulation,4.3350,3.3946,5.1217,0.1624,0.5622,1.0000,0.0000,0.0000,1.0000,0.6154,3.1696,2.0674,-0.3223,2.8414,2.0199,3.0327,4.7416
288,50,9,2,1,Cognitive change,2.9977,4.1391,3.8271,0.1629,0.7510,1.0000,0.0000,0.8660,0.5000,0.6154,2.7127,3.0683,0.4658,2.8412,3.6693,6.2713,3.4212
288,51,9,3,1,Response modulation,4.3203,3.5271,5.6232,0.6817,0.3922,1.0000,1.0000,0.8660,-0.5000,0.6154,4.4928,2.8060,1.2441,1.0000,1.0000,1.3272,5.8522
288,52,9,4,0,Response modulation,2.0541,4.6109,4.1580,0.1652,0.3817,0.0000,1.0000,0.0000,-1.0000,0.6154,2.8960,4.5248,0.5911,2.1965,1.3903,2.1434,6.1379
288,53,9,5,1,Situation modification,1.9188,4.7349,4.0124,0.6660,0.7878,0.0000,0.0000,-0.8660,-0.5000,0.6154,3.6853,5.3081,-0.1746,6.0500,2.3296,2.3476,4.2562
288,54,9,6,1,Situation modification,3.2424,5.4535,4.5157,0.4551,0.3129,0.0000,1.0000,-0.8660,0.5000,0.6154,3.2390,2.8895,0.2184,5.6483,2.6308,1.0765,1.7465
288,55,10,1,1,Cognitive change,2.4371,4.8632,4.1912,0.2035,0.6365,1.0000,1.0000,0.0000,1.0000,0.6923,3.7037,3.9628,0.1981,1.8938,1.5163,6.3225,1.0000
288,56,10,2,1,Cognitive change,1.8267,5.9413,4.4851,0.5414,0.0881,0.0000,1.0000,0.8660,0.5000,0.6923,3.3204,4.0335,0.4270,3.0536,1.0000,4.0852,1.0000
